PlotNo,MowFreq,MonthLabel,Taxon,cover,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting
BC13,regular,May,Vicia sativa,4,0,0,0,0,1,0
BC13,regular,September,Achillea millefolium,1,0,0,0,0,0,0
BC13,regular,September,Agrostis capillaris,15,0,0,0,0,0,0
BC13,regular,September,Arabidopsis thaliana,0.001,0,0,0,0,0,0
BC13,regular,September,Arenaria serpyllifolia,0.5,1,0,0,0,0,0
BC13,regular,September,Artemisia campestris,0.5,0,0,0,0,0,0
BC13,regular,September,Bellis perennis,2,0,0,0,1,0,0
BC13,regular,September,Berteroa incana,0.01,0,0,0,1,1,0
BC13,regular,September,Carex caryophyllea,0.1,0,0,0,0,0,0
BC13,regular,September,Cerastium semidecandrum,0.5,2,0,0,0,0,0
BC13,regular,September,Festuca ovina,2,0,0,0,0,0,0
BC13,regular,September,Festuca rubra,5,0,0,0,0,0,0
BC13,regular,September,Herniaria glabra,0.1,0,0,0,0,0,0
BC13,regular,September,Hypochaeris radicata,10,0,0,0,0,0,0
BC13,regular,September,Lolium perenne,0.1,0,0,0,0,0,0
BC13,regular,September,Luzula campestris,15,0,0,0,0,0,0
BC13,regular,September,Medicago lupulina,0.5,0,0,0,0,0,0
BC13,regular,September,Ornithopus perpusillus,0.5,1,0,0,0,0,0
BC13,regular,September,Plantago lanceolata,3,0,0,0,0,0,0
BC13,regular,September,Poa pratensis,0.5,0,0,0,0,0,0
BC13,regular,September,Rumex acetosa,2,0,0,0,0,0,0
BC13,regular,September,Sedum acre,10,0,0,0,0,1,0
BC13,regular,September,Stellaria media,0.1,1,0,0,0,0,0
BC13,regular,September,Taraxacum,0.01,0,0,0,0,0,0
BC13,regular,September,Trifolium arvense,0.1,0,0,0,1,0,0
BC13,regular,September,Trifolium campestre,2,1,0,0,0,0,0
BC13,regular,September,Trifolium dubium,2,0,0,0,0,0,0
BC13,regular,September,Trifolium pratensis,2,0,0,0,1,1,0
BC13,regular,September,Trifolium repens,3,0,0,0,0,0,0
BC13,regular,September,Veronica arvensis,0.01,1,0,0,0,0,0
BC13,regular,September,Vicia lathyroides,4,0,0,0,0,0,0
BC13,regular,September,Vicia sativa,1,0,0,0,0,0,0
BC14,regular,July,Acer seedling,0.001,1,0,0,0,0,0
BC14,regular,July,Agrostis capillaris,2,0,0,0,0,0,0
BC14,regular,July,Arenaria serpyllifolia,0.001,0,0,0,1,0,0
BC14,regular,July,Bellis perennis,2,0,0,0,1,0,0
BC14,regular,July,Bromus sterilis,0.001,0,0,0,0,0,0
BC14,regular,July,Carex caryophyllea,0.5,0,0,0,0,0,0
BC14,regular,July,Cerastium holosteoides,0.01,0,0,0,0,0,0
BC14,regular,July,Conyza canadensis,0.01,0,0,0,0,0,0
BC14,regular,July,Dactylis glomerata,0.01,0,0,0,0,0,0
BC14,regular,July,Festuca arundinacea,0.001,0,0,0,0,0,0
BC14,regular,July,Festuca rubra,15,0,0,0,0,0,0
BC14,regular,July,Geranium molle,0.001,1,0,0,0,0,0
BC14,regular,July,Hypochaeris radicata,1,0,0,0,1,0,0
BC14,regular,July,Lolium perenne,0.5,0,0,0,0,0,0
BC14,regular,July,Luzula campestris,3,0,0,0,0,0,0
BC14,regular,July,Medicago lupulina,0.5,0,0,0,1,0,0
BC14,regular,July,Plantago lanceolata,3,0,0,0,1,1,0
BC14,regular,July,Poa pratensis,5,0,0,0,0,0,0
BC14,regular,July,Potentilla reptans,3,0,0,0,0,1,0
BC14,regular,July,Taraxacum,2,0,0,0,0,0,0
BC14,regular,July,Trifolium dubium,0.5,1,0,0,0,0,0
BC14,regular,July,Trifolium pratensis,20,0,0,0,1,1,0
BC14,regular,July,Trifolium repens,1,0,0,0,1,0,0
BC14,regular,July,Veronica arvensis,0.001,0,0,0,0,0,0
BC14,regular,July,Vicia lathyroides,0.01,1,0,0,0,0,0
BC14,regular,July,Vicia sativa,0.1,0,0,0,0,0,0
BC14,regular,March,Acer seedling,0.001,1,0,0,0,0,0
BC14,regular,March,Agrostis capillaris,0.5,0,0,0,0,0,0
BC14,regular,March,Arenaria serpyllifolia,0.01,1,0,0,0,0,0
BC14,regular,March,Bellis perennis,0.6,0,0,0,0,0,0
BC14,regular,March,Bromus sterilis,0.01,0,0,0,0,0,0
BC14,regular,March,Cardamine hirsuta,0.001,0,0,0,1,0,0
BC14,regular,March,Cerastium glomeratum,0.5,0,0,0,0,0,0
BC14,regular,March,Corydalis,1,0,0,0,1,0,0
BC14,regular,March,Crocus,0.01,0,0,0,0,0,0
BC14,regular,March,Elymus repens,0.1,0,0,0,0,0,0
BC14,regular,March,Festuca rubra,15,0,0,0,0,0,0
BC14,regular,March,Geranium molle,0.001,0,0,0,0,0,0
BC14,regular,March,Hypochaeris radicata,0.01,0,0,0,0,0,0
BC14,regular,March,Luzula campestris,2,0,0,0,1,0,0
BC14,regular,March,Myosotis,0.001,0,0,0,0,0,0
BC14,regular,March,Plantago lanceolata,2,0,0,0,0,0,0
BC14,regular,March,Poa pratensis,0.5,0,0,0,0,0,0
BC14,regular,March,Potentilla reptans,0.1,0,0,0,0,0,0
BC14,regular,March,Scilla siberica,0.1,0,0,0,1,0,0
BC14,regular,March,Taraxacum,0.5,0,0,0,0,0,0
BC14,regular,March,Trifolium dubium,2,0,0,0,0,0,0
BC14,regular,March,Trifolium pratensis,8,0,0,0,0,0,0
BC14,regular,March,Trifolium repens,1,0,0,0,0,0,0
BC14,regular,March,Veronica arvensis,0.001,1,0,0,0,0,0
BC14,regular,March,Veronica sublobata,0.001,0,0,0,1,0,0
BC14,regular,March,Vicia lathyroides,2,0,0,0,0,0,0
BC14,regular,May,Acer seedling,0.1,1,0,0,0,0,0
BC14,regular,May,Agrostis capillaris,2,0,0,0,1,0,0
BC14,regular,May,Arenaria serpyllifolia,0.1,0,0,0,0,0,0
BC14,regular,May,Bellis perennis,2,0,0,0,1,0,0
BC14,regular,May,Betula tree seedling,0.001,1,0,0,0,0,0
BC14,regular,May,Bromus sterilis,0.001,0,0,0,1,0,0
BC14,regular,May,Carex caryophyllea,0.01,0,0,0,0,0,0
BC14,regular,May,Cerastium glomeratum,0.5,0,0,0,0,0,0
BC14,regular,May,Cerastium holosteoides,0.5,0,0,0,1,1,0
BC14,regular,May,Epipactis helleborine,0.01,0,0,0,0,0,0
BC14,regular,May,Festuca arundinacea,0.1,0,0,0,0,0,0
BC14,regular,May,Festuca rubra,18,0,0,0,1,0,0
BC14,regular,May,Geranium molle,0.01,0,0,0,1,0,0
BC14,regular,May,Geum,0.001,1,0,0,0,0,0
BC14,regular,May,Hypericum perforatum,0.01,0,0,0,0,0,0
BC14,regular,May,Hypochaeris radicata,0.5,0,0,0,0,0,0
BC14,regular,May,Lolium perenne,0.2,0,0,0,0,0,0
BC14,regular,May,Luzula campestris,5,0,0,0,0,1,0
BC14,regular,May,Medicago lupulina,0.3,0,0,0,0,0,0
BC14,regular,May,Myosotis,0.001,0,0,0,0,1,0
BC14,regular,May,Plantago lanceolata,4,0,0,0,1,1,0
BC14,regular,May,Poa pratensis,2,0,0,0,1,0,0
BC14,regular,May,Potentilla reptans,1,0,0,0,0,0,0
BC14,regular,May,Taraxacum,1,0,0,0,0,0,0
BC14,regular,May,Trifolium campestre,1,0,0,0,0,0,0
BC14,regular,May,Trifolium dubium,7,0,0,0,1,0,0
BC14,regular,May,Trifolium pratensis,17,0,0,0,1,0,0
BC14,regular,May,Trifolium repens,3,0,0,0,1,0,0
BC14,regular,May,Veronica arvensis,0.1,0,0,0,0,1,0
BC14,regular,May,Vicia lathyroides,1,0,0,0,0,1,0
BC14,regular,May,Vicia sativa,5,0,0,0,1,1,0
BC14,regular,September,Agrostis capillaris,2,0,0,0,0,0,0
BC14,regular,September,Arenaria serpyllifolia,0.1,1,0,0,0,0,0
BC14,regular,September,Bellis perennis,1,0,0,0,0,0,0
BC14,regular,September,Carex caryophyllea,0.1,0,0,0,0,0,0
BC14,regular,September,Cerastium glomeratum,0.01,1,0,0,0,0,0
BC14,regular,September,Cerastium holosteoides,0.01,0,0,0,0,1,0
BC14,regular,September,Conyza canadensis,0.01,0,0,0,1,0,0
BC14,regular,September,Dactylis glomerata,0.1,0,0,0,0,0,0
BC14,regular,September,Festuca arundinacea,0.01,0,0,0,0,0,0
BC14,regular,September,Festuca rubra,10,0,0,0,0,0,0
BC14,regular,September,Geranium molle,0.1,0,0,0,0,0,0
BC14,regular,September,Hypericum perforatum,0.1,0,0,0,0,0,0
BC14,regular,September,Hypochaeris radicata,0.01,0,0,0,1,1,0
BC14,regular,September,Leontodon autumnalis,0.1,0,0,0,0,0,0
BC14,regular,September,Lolium perenne,0.1,0,0,0,0,0,0
BC14,regular,September,Luzula campestris,2,0,0,0,0,0,0
BC14,regular,September,Medicago lupulina,0.5,0,0,0,0,0,0
BC14,regular,September,Plantago lanceolata,8,0,0,0,0,1,0
BC14,regular,September,Poa pratensis,1,0,0,0,0,0,0
BC14,regular,September,Potentilla reptans,2,0,0,0,0,0,0
BC14,regular,September,Taraxacum,0.01,0,0,0,0,0,0
BC14,regular,September,Trifolium campestre,0.5,0,0,0,0,0,0
BC14,regular,September,Trifolium dubium,1,0,0,0,0,0,0
BC14,regular,September,Trifolium pratensis,20,0,0,0,1,1,0
BC14,regular,September,Trifolium repens,2,0,0,0,0,0,0
BC14,regular,September,Vicia lathyroides,0.5,0,0,0,0,0,0
BC14,regular,September,Vicia sativa,0.1,0,0,0,0,0,0
BC15,reduced,July,Achillea millefolium,8,0,0,0,1,0,0
BC15,reduced,July,Agrostis capillaris,10,0,0,0,1,1,0
BC15,reduced,July,Arenaria serpyllifolia,5,0,0,0,1,1,0
BC15,reduced,July,Bellis perennis,0.2,0,0,0,1,0,0
BC15,reduced,July,Carex hirta,0.1,0,0,0,0,0,0
BC15,reduced,July,Crepis capillaris,0.2,1,0,0,0,0,0
BC15,reduced,July,Festuca arundinacea,1,0,0,0,0,0,0
BC15,reduced,July,Festuca rubra,15,0,0,0,1,0,0
BC15,reduced,July,Galium album,2,0,0,0,1,0,0
BC15,reduced,July,Geranium molle,1,0,0,0,0,0,0
BC15,reduced,July,Hypericum perforatum,1,0,0,0,0,0,0
BC15,reduced,July,Hypochaeris radicata,0.001,1,0,0,0,0,0
BC15,reduced,July,Luzula campestris,0.2,0,0,0,0,0,0
BC15,reduced,July,Medicago lupulina,0.1,0,0,0,1,0,0
BC15,reduced,July,Plantago lanceolata,40,0,0,0,1,1,0
BC15,reduced,July,Poa pratensis,0.1,0,0,0,0,0,0
BC15,reduced,July,Rumex acetosa,1,0,0,0,1,0,0
BC15,reduced,July,Trifolium dubium,0.1,0,0,0,1,0,0
BC15,reduced,July,Trifolium pratensis,7,0,0,0,1,0,0
BC15,reduced,July,Trifolium repens,1,0,0,0,0,0,0
BC15,reduced,July,Veronica arvensis,0.2,1,0,0,0,0,0
BC15,reduced,July,Vicia lathyroides,0.001,1,0,0,0,0,0
BC15,reduced,March,Acer seedling,0.001,1,0,0,0,0,0
BC15,reduced,March,Achillea millefolium,1,0,0,0,0,0,0
BC15,reduced,March,Agrostis capillaris,1,0,0,0,0,0,0
BC15,reduced,March,Arenaria serpyllifolia,2,0,0,0,0,0,0
BC15,reduced,March,Bellis perennis,0.5,0,0,0,1,0,0
BC15,reduced,March,Cardamine hirsuta,0.01,0,0,0,1,0,0
BC15,reduced,March,Cerastium holosteoides,0.01,0,0,0,0,0,0
BC15,reduced,March,Cerastium semidecandrum,0.5,0,0,0,1,0,0
BC15,reduced,March,Festuca arundinacea,2,0,0,0,0,0,0
BC15,reduced,March,Festuca rubra,30,0,0,0,0,0,0
BC15,reduced,March,Galium album,0.1,0,0,0,0,0,0
BC15,reduced,March,Geranium molle,3,0,0,0,0,0,0
BC15,reduced,March,Hypericum perforatum,0.1,0,0,0,0,0,0
BC15,reduced,March,Luzula campestris,5,0,0,0,1,0,0
BC15,reduced,March,Plantago lanceolata,5,0,0,0,0,0,0
BC15,reduced,March,Poa pratensis,0.5,0,0,0,0,0,0
BC15,reduced,March,Rumex acetosa,0.01,0,0,0,0,0,0
BC15,reduced,March,Stellaria media,0.001,0,0,0,0,0,0
BC15,reduced,March,Trifolium dubium,0.1,0,0,0,0,0,0
BC15,reduced,March,Trifolium pratensis,10,0,0,0,0,0,0
BC15,reduced,March,Trifolium repens,1,0,0,0,0,0,0
BC15,reduced,March,Veronica arvensis,3,1,0,0,0,0,0
BC15,reduced,March,Veronica serpyllifolia,0.01,0,0,0,0,0,0
BC15,reduced,March,Vicia lathyroides,0.01,0,0,0,0,0,0
BC15,reduced,May,Achillea millefolium,3,0,0,0,0,0,0
BC15,reduced,May,Agrostis capillaris,3,0,0,0,1,0,0
BC15,reduced,May,Arenaria serpyllifolia,4,0,0,0,0,1,0
BC15,reduced,May,Bellis perennis,0.3,0,0,0,1,1,0
BC15,reduced,May,Carex hirta,0.5,0,0,0,0,0,0
BC15,reduced,May,Cerastium glomeratum,0.01,0,0,0,0,1,0
BC15,reduced,May,Cerastium holosteoides,0.5,0,0,0,1,0,0
BC15,reduced,May,Cerastium semidecandrum,0.1,0,0,0,0,1,0
BC15,reduced,May,Crepis capillaris,0.01,0,0,0,0,0,0
BC15,reduced,May,Festuca arundinacea,2,0,0,0,0,1,0
BC15,reduced,May,Festuca rubra,15,0,0,0,1,1,0
BC15,reduced,May,Galium album,0.1,0,0,0,0,0,0
BC15,reduced,May,Geranium molle,0.5,0,0,0,1,1,0
BC15,reduced,May,Hypericum perforatum,0.1,0,0,0,0,0,0
BC15,reduced,May,Lolium perenne,0.2,0,0,0,0,0,0
BC15,reduced,May,Luzula campestris,1,0,0,0,0,1,0
BC15,reduced,May,Medicago lupulina,0.2,0,0,0,1,0,0
BC15,reduced,May,Myosotis ramosissima,0.001,0,0,0,0,1,0
BC15,reduced,May,Plantago lanceolata,18,0,0,0,1,1,0
BC15,reduced,May,Poa pratensis,2,0,0,0,1,0,0
BC15,reduced,May,Rumex acetosa,1,0,0,0,0,0,0
BC15,reduced,May,Trifolium dubium,12,0,0,0,1,0,0
BC15,reduced,May,Trifolium pratensis,5,0,0,0,1,0,0
BC15,reduced,May,Trifolium repens,3,0,0,0,1,0,0
BC15,reduced,May,Veronica arvensis,0.5,0,0,0,1,1,0
BC15,reduced,May,Veronica serpyllifolia,0.01,0,0,0,0,0,0
BC15,reduced,May,Vicia lathyroides,0.5,0,0,0,0,1,0
BC15,reduced,May,Vicia sativa,0.1,0,0,0,0,0,0
BC15,reduced,September,Achillea millefolium,12,0,0,0,0,0,0
BC15,reduced,September,Agrostis capillaris,5,0,0,0,0,0,0
BC15,reduced,September,Arenaria serpyllifolia,5,0,0,0,0,0,0
BC15,reduced,September,Bellis perennis,1,0,0,0,1,0,0
BC15,reduced,September,Carex hirta,2,0,0,0,0,0,0
BC15,reduced,September,Cerastium,0.01,0,0,0,0,0,0
BC15,reduced,September,Crepis capillaris,0.1,0,0,0,0,0,0
BC15,reduced,September,Festuca arundinacea,0.5,0,0,0,0,0,0
BC15,reduced,September,Festuca ovina,0.01,0,0,0,0,0,0
BC15,reduced,September,Festuca rubra,15,0,0,0,0,0,0
BC15,reduced,September,Galium album,1.5,0,0,0,0,0,0
BC15,reduced,September,Geranium molle,1,0,0,0,0,0,0
BC15,reduced,September,Hypericum perforatum,0.5,0,0,0,0,0,0
BC15,reduced,September,Lolium perenne,0.01,0,0,0,0,0,0
BC15,reduced,September,Luzula campestris,1,0,0,0,0,0,0
BC15,reduced,September,Plantago lanceolata,25,0,0,0,1,1,0
BC15,reduced,September,Poa pratensis,0.5,0,0,0,0,0,0
BC15,reduced,September,Rumex acetosa,1,0,0,0,0,0,0
BC15,reduced,September,Taraxacum,0.001,0,0,0,0,0,0
BC15,reduced,September,Trifolium dubium,3,0,0,0,0,0,0
BC15,reduced,September,Trifolium pratensis,5,0,0,0,1,1,0
BC15,reduced,September,Trifolium repens,1,0,0,0,0,0,0
BC15,reduced,September,Veronica arvensis,1e-4,0,0,0,0,0,0
BC15,reduced,September,Vicia lathyroides,0.5,0,0,0,0,0,0
BC16,regular,July,Achillea millefolium,30,0,0,0,1,0,0
BC16,regular,July,Agrostis capillaris,15,0,0,0,0,0,0
BC16,regular,July,Arenaria serpyllifolia,0.1,0,0,0,1,1,0
BC16,regular,July,Bellis perennis,4,0,0,0,1,0,0
BC16,regular,July,Bromus mollis,3,0,0,0,0,0,0
BC16,regular,July,Carex caryophyllea,2,0,0,0,0,1,0
BC16,regular,July,Crepis capillaris,1,0,0,0,1,0,0
BC16,regular,July,Dactylis glomerata,5,0,0,0,0,0,0
BC16,regular,July,Elymus repens,0.01,0,0,0,0,0,0
BC16,regular,July,Festuca rubra,20,0,0,0,0,0,0
BC16,regular,July,Geranium molle,5,0,0,0,0,0,0
BC16,regular,July,Hypochaeris radicata,3,0,0,0,1,0,0
BC16,regular,July,Leontodon,2,0,0,0,0,0,0
BC16,regular,July,Lolium perenne,9,0,0,0,0,0,0
BC16,regular,July,Luzula campestris,0.01,0,0,0,0,0,0
BC16,regular,July,Oxalis,1,0,0,0,1,0,0
BC16,regular,July,Plantago lanceolata,0.01,0,0,0,0,0,0
BC16,regular,July,Poa pratensis,2,0,0,0,0,0,0
BC16,regular,July,Potentilla argentea,0.001,0,0,0,0,0,0
BC16,regular,July,Rumex acetosa,12,0,0,0,1,1,0
BC16,regular,July,Rumex acetosella,1,0,0,0,0,0,0
BC16,regular,July,Trifolium dubium,0.1,1,0,0,0,0,0
BC16,regular,July,Trifolium pratensis,3,0,0,0,1,0,0
BC16,regular,July,Trifolium repens,10,0,0,0,1,1,0
BC16,regular,July,Trisetum flavescens,0.1,0,0,0,0,0,0
BC16,regular,July,Veronica arvensis,0.1,1,0,0,0,0,0
BC16,regular,July,Vicia lathyroides,0.05,0,0,0,0,0,0
BC16,regular,March,Achillea millefolium,3,0,0,0,0,0,0
BC16,regular,March,Agrostis capillaris,15,0,0,0,0,0,0
BC16,regular,March,Arenaria serpyllifolia,0.01,0,0,0,0,0,0
BC16,regular,March,Bellis perennis,0.5,0,0,0,1,0,0
BC16,regular,March,Bromus mollis,1,0,0,0,0,0,0
BC16,regular,March,Cardamine hirsuta,0.001,0,0,0,1,0,0
BC16,regular,March,Cerastium holosteoides,0.01,0,0,0,0,0,0
BC16,regular,March,Cerastium semidecandrum,0.01,1,0,0,0,0,0
BC16,regular,March,Claytonia perfoliata,0.01,0,0,0,0,0,0
BC16,regular,March,Corydalis solida,3,0,0,0,1,0,0
BC16,regular,March,Dactylis glomerata,0.5,0,0,0,0,0,0
BC16,regular,March,Erigeron annuus,0.001,0,0,0,0,0,0
BC16,regular,March,Festuca rubra,15,0,0,0,0,0,0
BC16,regular,March,Geranium molle,1,0,0,0,0,0,0
BC16,regular,March,Hypochaeris radicata,0.1,0,0,0,0,0,0
BC16,regular,March,Lamium purpureum,0.1,0,0,0,1,0,0
BC16,regular,March,Leontodon,0.01,0,0,0,0,0,0
BC16,regular,March,Luzula campestris,0.5,0,0,0,0,0,0
BC16,regular,March,Myosotis ramosissima,0.01,0,0,0,0,0,0
BC16,regular,March,Narcissus,0.01,0,0,0,0,0,0
BC16,regular,March,Plantago lanceolata,0.2,0,0,0,0,0,0
BC16,regular,March,Poa pratensis,0.1,0,0,0,0,0,0
BC16,regular,March,Rumex acetosa,1,0,0,0,0,0,0
BC16,regular,March,Rumex acetosella,0.01,0,0,0,0,0,0
BC16,regular,March,Stellaria media,0.01,0,0,0,0,0,0
BC16,regular,March,Taraxacum,0.01,0,0,0,0,0,0
BC16,regular,March,Trifolium dubium,0.01,0,0,0,0,0,0
BC16,regular,March,Trifolium pratensis,0.5,0,0,0,0,0,0
BC16,regular,March,Trifolium repens,0.5,0,0,0,0,0,0
BC16,regular,March,Veronica arvensis,0.01,1,0,0,0,0,0
BC16,regular,March,Veronica sublobata,0.01,0,0,0,1,0,0
BC16,regular,March,Vicia lathyroides,0.5,0,0,0,0,0,0
BC16,regular,May,Achillea millefolium,15,0,0,0,0,0,0
BC16,regular,May,Agrostis capillaris,17,0,0,0,1,0,0
BC16,regular,May,Arenaria serpyllifolia,0.1,0,0,0,0,1,0
BC16,regular,May,Bellis perennis,3,0,0,0,1,1,0
BC16,regular,May,Bromus mollis,3,0,0,0,1,1,0
BC16,regular,May,Carex caryophyllea,0.3,0,0,0,1,0,0
BC16,regular,May,Castanea tree seedling,0.001,0,1,0,0,0,0
BC16,regular,May,Cerastium glomeratum,1e-4,0,0,0,0,0,0
BC16,regular,May,Cerastium semidecandrum,0.2,0,0,0,0,1,0
BC16,regular,May,Crepis capillaris,0.01,0,0,0,0,0,0
BC16,regular,May,Dactylis glomerata,2,0,0,0,0,0,0
BC16,regular,May,Festuca rubra,15,0,0,0,1,1,0
BC16,regular,May,Geranium molle,3,0,0,0,1,1,0
BC16,regular,May,Hypochaeris radicata,1,0,0,0,0,0,0
BC16,regular,May,Lamium purpureum,0.01,0,0,0,0,0,0
BC16,regular,May,Leontodon,0.01,0,0,0,0,0,0
BC16,regular,May,Luzula campestris,1,0,0,0,0,0,0
BC16,regular,May,Myosotis ramosissima,0.5,0,0,0,0,1,0
BC16,regular,May,Narcissus,0.001,0,0,0,0,0,0
BC16,regular,May,Oxalis,0.2,0,0,0,0,0,0
BC16,regular,May,Plantago lanceolata,6,0,0,0,1,0,0
BC16,regular,May,Poa pratensis,1,0,0,0,1,0,0
BC16,regular,May,Potentilla argentea,0.1,0,0,0,0,0,0
BC16,regular,May,Quercus sp,0.001,0,1,0,0,0,0
BC16,regular,May,Rumex acetosa,8,0,0,0,0,0,0
BC16,regular,May,Rumex acetosella,0.01,0,0,0,0,0,0
BC16,regular,May,Trifolium dubium,2,0,0,0,1,0,0
BC16,regular,May,Trifolium pratensis,4,0,0,0,1,0,0
BC16,regular,May,Trifolium repens,10,0,0,0,1,0,0
BC16,regular,May,Trisetum flavescens,0.01,0,0,0,1,0,0
BC16,regular,May,Veronica arvensis,0.1,0,0,0,0,1,0
BC16,regular,May,Vicia lathyroides,2,0,0,0,0,1,0
BC16,regular,September,Achillea millefolium,27,0,0,0,0,0,0
BC16,regular,September,Agrostis capillaris,15,0,0,0,0,0,0
BC16,regular,September,Arenaria serpyllifolia,2,0,0,0,0,0,0
BC16,regular,September,Bellis perennis,3,0,0,0,1,0,0
BC16,regular,September,Bromus mollis,9,0,0,0,0,0,0
BC16,regular,September,Cardamine hirsuta,0.001,1,0,0,0,0,0
BC16,regular,September,Carex caryophyllea,2,0,0,0,0,0,0
BC16,regular,September,Cerastium semidecandrum,0.1,1,0,0,0,0,0
BC16,regular,September,Crepis capillaris,0.2,0,0,0,0,0,0
BC16,regular,September,Dactylis glomerata,1,0,0,0,0,0,0
BC16,regular,September,Elymus repens,0.1,0,0,0,0,0,0
BC16,regular,September,Festuca rubra,15,0,0,0,0,0,0
BC16,regular,September,Geranium molle,10,0,0,0,0,0,0
BC16,regular,September,Hypochaeris radicata,1,0,0,0,1,0,0
BC16,regular,September,Lamium purpureum,0.1,1,0,0,0,0,0
BC16,regular,September,Leontodon,0.4,0,0,0,0,0,0
BC16,regular,September,Lolium perenne,0.1,0,0,0,0,0,0
BC16,regular,September,Luzula campestris,0.2,0,0,0,0,0,0
BC16,regular,September,Oxalis,0.01,0,0,0,0,0,0
BC16,regular,September,Plantago lanceolata,0.01,0,0,0,0,0,0
BC16,regular,September,Poa pratensis,1,0,0,0,0,0,0
BC16,regular,September,Rumex acetosa,4,0,0,0,0,0,0
BC16,regular,September,Rumex acetosella,0.5,0,0,0,0,0,0
BC16,regular,September,Taraxacum,0.3,0,0,0,0,0,0
BC16,regular,September,Trifolium dubium,2,0,0,0,0,0,0
BC16,regular,September,Trifolium pratensis,4,0,0,0,0,0,0
BC16,regular,September,Trifolium repens,5,0,0,0,1,1,0
BC16,regular,September,Trisetum flavescens,0.5,0,0,0,0,0,0
BC16,regular,September,Veronica arvensis,0.5,1,0,0,0,0,0
BC16,regular,September,Vicia lathyroides,0.5,0,0,0,0,0,0
BC17,reduced_sown,July,Acer seedling,0.01,1,0,0,0,0,0
BC17,reduced_sown,July,Achillea millefolium,15,0,0,0,1,0,0
BC17,reduced_sown,July,Agrostis capillaris,12,0,0,0,1,0,0
BC17,reduced_sown,July,Arenaria serpyllifolia,0.1,0,0,0,1,0,0
BC17,reduced_sown,July,Bellis perennis,0.5,0,0,0,0,0,0
BC17,reduced_sown,July,Bromus sterilis,0.01,1,0,0,0,0,0
BC17,reduced_sown,July,Campanula,0.1,0,0,0,0,0,0
BC17,reduced_sown,July,Carduus,0.01,0,0,0,0,0,0
BC17,reduced_sown,July,Centaurea jacea,5,0,0,0,0,0,0
BC17,reduced_sown,July,Centaurea scabiosa,1,0,0,0,0,0,0
BC17,reduced_sown,July,Centaurea stoebe,0.01,0,0,0,1,0,0
BC17,reduced_sown,July,Conyza canadensis,0.01,0,0,0,0,0,0
BC17,reduced_sown,July,Crataegus,0.001,0,0,0,0,0,0
BC17,reduced_sown,July,Crepis capillaris,0.1,0,0,1,0,0,0
BC17,reduced_sown,July,Dactylis glomerata,3,0,0,0,0,0,0
BC17,reduced_sown,July,Daucus carota,0.5,0,0,0,1,0,0
BC17,reduced_sown,July,Echium vulgare,0.01,0,0,0,0,0,0
BC17,reduced_sown,July,Elymus repens,0.4,0,0,0,0,0,0
BC17,reduced_sown,July,Festuca ovina,0.1,0,0,0,0,0,0
BC17,reduced_sown,July,Festuca pratensis,0.5,0,0,0,0,0,0
BC17,reduced_sown,July,Festuca rubra,6,0,0,0,0,0,0
BC17,reduced_sown,July,Geranium molle,0.01,0,0,0,1,0,0
BC17,reduced_sown,July,Hypericum perforatum,0.01,0,0,0,0,0,0
BC17,reduced_sown,July,Hypochaeris radicata,3,0,0,0,1,0,0
BC17,reduced_sown,July,Knautia arvense,2,0,0,1,0,0,0
BC17,reduced_sown,July,Leucanthemum vulgare,5,0,0,0,0,0,0
BC17,reduced_sown,July,Lolium perenne,1,0,0,0,0,1,0
BC17,reduced_sown,July,Luzula campestris,1,0,0,0,0,0,0
BC17,reduced_sown,July,Medicago lupulina,0.5,0,0,0,1,0,0
BC17,reduced_sown,July,Medicago sativa,5,0,0,0,1,0,0
BC17,reduced_sown,July,Phleum phleoides,0.5,0,0,0,0,0,0
BC17,reduced_sown,July,Plantago lanceolata,12,0,0,0,1,1,0
BC17,reduced_sown,July,Plantago media,3,0,0,0,1,1,0
BC17,reduced_sown,July,Poa pratensis,0.5,0,0,0,0,0,0
BC17,reduced_sown,July,Potentilla argentea,0.3,0,0,0,1,0,0
BC17,reduced_sown,July,Potentilla reptans,5,0,0,0,1,0,0
BC17,reduced_sown,July,Ranunculus acris,0.01,0,0,0,0,0,0
BC17,reduced_sown,July,Rumex acetosa,1,0,0,0,0,0,0
BC17,reduced_sown,July,Salvia pratensis,4,0,0,0,0,0,0
BC17,reduced_sown,July,Sedum sexangulare,10,0,0,0,0,0,0
BC17,reduced_sown,July,Taraxacum,0.1,0,0,0,0,0,0
BC17,reduced_sown,July,Trifolium arvense,0.01,0,0,0,1,0,0
BC17,reduced_sown,July,Trifolium pratensis,20,0,0,0,1,0,0
BC17,reduced_sown,July,Trifolium repens,2,0,0,0,1,1,0
BC17,reduced_sown,July,Trisetum flavescens,1,0,0,0,1,0,0
BC17,reduced_sown,March,Acer seedling,0.2,1,0,0,0,0,0
BC17,reduced_sown,March,Achillea millefolium,10,0,0,0,0,0,0
BC17,reduced_sown,March,Agrostis capillaris,7,0,0,0,0,0,0
BC17,reduced_sown,March,Arabidopsis thaliana,0.001,0,0,0,0,0,0
BC17,reduced_sown,March,Arabis,0.001,0,0,0,0,0,0
BC17,reduced_sown,March,Arenaria serpyllifolia,0.5,0,0,0,0,0,0
