PlotNo,Subplot,Month,Layer,Taxon,EuroMed,cover,height,Biomass,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting,Vegetative,MowFreq,n_mow_events_befre_sampling,status,functional_group,lifespan_annual,lifespan_biennialOrShortLived,lifespan_perennial,raunkiaer_phanerophyte,raunkiaer_chamaephyte,raunkiaer_hemicryptophyte,raunkiaer_geophyte,raunkiaer_hydrophyte,raunkiaer_therophyte,lifeform_tree,lifeform_shrub,lifeform_semishrub,lifeform_herbPoli,lifeform_herbMono,lifeform_epiphyte,lifeform_lianaWoody,lifeform_lianaHerb,Disturbance.Severity,Disturbance.Frequency,Mowing.Frequency,Grazing.Pressure,Soil.Disturbance,Neophyte,Endangered,phen_sum,Annuals,ShortLived,Perennials,Neophytes,Endangereds
BC01,NW,September,H,Achillea millefolium,Achillea millefolium (aggr.),17,7.666666666666667,130.33333333333334,0,0,0,0,0,0,130.33333333333334,regular,2,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,130.33333333333334,0,0
BC01,NW,September,H,Agrostis capillaris,Agrostis capillaris,30,10.333333333333334,310,0,0,0,0,0,0,310,regular,2,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52099,0.86379,0.57578,0.29897,0.2949,0,0,1,0,0,310,0,0
BC01,NW,September,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.01,1,0.01,0.01,0,0,0,0,0,0,regular,2,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.59253,1.48069,0.44486,0.27236,0.42509,0,0,1,0.01,0,0,0,0
BC01,NW,September,H,Bellis perennis,Bellis perennis,2,5.333333333333333,10.666666666666666,0,0,0,10.666666666666666,0,0,0,regular,2,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51276,1.51667,0.98959,0.46997,0.3594,0,0,1,0,0,10.666666666666666,0,0
BC01,NW,September,H,Bromus mollis,Bromus hordeaceus,0.5,6,3,3,0,0,0,0,0,0,regular,2,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.55139,1.75426,0.95232000000000006,0.27891,0.39876,0,0,1,3,0,0,0,0
BC01,NW,September,H,Carex hirta,Carex hirta,2,9.333333333333334,18.666666666666668,0,0,0,0,0,0,18.666666666666668,regular,2,NotEndangered,graminoid,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.52271,1.29975,0.85594,0.32101,0.24412,0,0,1,0,0,18.666666666666668,0,0
BC01,NW,September,H,Crepis capillaris,Crepis capillaris,0.5,5.666666666666667,2.8333333333333335,0,0,0,0,2.8333333333333335,0,0,regular,2,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.52833,1.63653,0.96127,0.27844,0.39266,0,0,1,2.8333333333333335,2.8333333333333335,0,0,0
BC01,NW,September,H,Festuca ovina,Festuca ovina,5,8.333333333333334,41.66666666666667,0,0,0,0,0,0,41.66666666666667,regular,2,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52087,0.57174,0.29247,0.27496,0.19646,0,0,1,0,0,41.66666666666667,0,0
BC01,NW,September,H,Geranium molle,Geranium molle,5,4.333333333333333,21.666666666666664,0,0,0,0,0,0,21.666666666666664,regular,2,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.62987,1.27995,0.6275,0.3036,0.42608,0,0,1,21.666666666666664,0,0,0,0
BC01,NW,September,H,Holcus lanatus,Holcus lanatus,3,15.333333333333332,46,0,0,0,0,0,0,46,regular,2,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51067,1.23473,0.81709,0.28699,0.29055,0,0,1,0,0,46,0,0
BC01,NW,September,H,Hypochaeris radicata,Hypochaeris radicata,2,7.25,14.5,0,0,0,0,0,0,14.5,regular,2,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.48868,1.4426,0.7278,0.33931,0.35628,0,0,1,0,0,14.5,0,0
BC01,NW,September,H,Plantago lanceolata,Plantago lanceolata,10,8.666666666666666,86.66666666666666,0,0,0,0,86.66666666666666,0,0,regular,2,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,1,0,0,86.66666666666666,0,0
BC01,NW,September,H,Poa compressa,Poa compressa,0.1,10.166666666666668,1.0166666666666668,0,0,0,0,0,0,1.0166666666666668,regular,2,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5898,0.9391,0.49914,0.25017,0.26404,0,0,1,0,0,1.0166666666666668,0,0
BC01,NW,September,H,Rumex acetosa,Rumex acetosa,6,8,48,0,0,0,24,24,0,0,regular,2,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,2,0,0,48,0,0
BC01,NW,September,H,Trifolium dubium,Trifolium dubium,5,1.6666666666666667,8.333333333333334,0,0,0,0,0,0,8.333333333333334,regular,2,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50969,1.97957,1.1694,0.28385,0.36995,0,0,1,8.333333333333334,0,0,0,0
BC01,NW,September,H,Vicia lathyroides,Vicia lathyroides,1,4.666666666666667,4.666666666666667,0,0,0,0,0,0,4.666666666666667,regular,2,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,4.666666666666667,0,0,0,0
BC01,SE,September,H,Agrostis capillaris,Agrostis capillaris,25,10.333333333333334,258.33333333333337,0,0,0,0,0,0,258.33333333333337,regular,2,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52099,0.86379,0.57578,0.29897,0.2949,0,0,1,0,0,258.33333333333337,0,0
BC01,SE,September,H,Bellis perennis,Bellis perennis,3,5.333333333333333,16,0,0,0,16,0,0,0,regular,2,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51276,1.51667,0.98959,0.46997,0.3594,0,0,1,0,0,16,0,0
BC01,SE,September,H,Carex hirta,Carex hirta,3,9.333333333333334,28,0,0,0,0,0,0,28,regular,2,NotEndangered,graminoid,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.52271,1.29975,0.85594,0.32101,0.24412,0,0,1,0,0,28,0,0
BC01,SE,September,H,Crepis capillaris,Crepis capillaris,0.1,5.666666666666667,0.5666666666666668,0,0,0,0,0.5666666666666668,0,0,regular,2,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.52833,1.63653,0.96127,0.27844,0.39266,0,0,1,0.5666666666666668,0.5666666666666668,0,0,0
BC01,SE,September,H,Festuca rubra,Festuca rubra,30,11,330,0,0,0,0,0,0,330,regular,2,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,1,0,0,330,0,0
BC01,SE,September,H,Geranium molle,Geranium molle,5,4.333333333333333,21.666666666666664,0,0,0,0,0,0,21.666666666666664,regular,2,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.62987,1.27995,0.6275,0.3036,0.42608,0,0,1,21.666666666666664,0,0,0,0
BC01,SE,September,H,Holcus lanatus,Holcus lanatus,8,15.333333333333332,122.66666666666666,0,0,0,0,0,0,122.66666666666666,regular,2,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51067,1.23473,0.81709,0.28699,0.29055,0,0,1,0,0,122.66666666666666,0,0
BC01,SE,September,H,Hypochaeris radicata,Hypochaeris radicata,4,7.25,29,0,0,0,0,0,0,29,regular,2,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.48868,1.4426,0.7278,0.33931,0.35628,0,0,1,0,0,29,0,0
BC01,SE,September,H,Pilosella officinarum,Pilosella officinarum,9,7,63,0,0,0,31.5,31.5,0,0,regular,2,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49844,0.87434,0.48166,0.30793,0.22925,0,0,2,0,0,63,0,0
BC01,SE,September,H,Plantago lanceolata,Plantago lanceolata,3,8.666666666666666,26,0,0,0,0,26,0,0,regular,2,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,1,0,0,26,0,0
BC01,SE,September,H,Poa compressa,Poa compressa,5,10.166666666666668,50.83333333333334,0,0,0,0,0,0,50.83333333333334,regular,2,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5898,0.9391,0.49914,0.25017,0.26404,0,0,1,0,0,50.83333333333334,0,0
BC01,SE,September,H,Rumex acetosa,Rumex acetosa,12,8,96,0,0,0,48,48,0,0,regular,2,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,2,0,0,96,0,0
BC01,SE,September,H,Stellaria media,Stellaria media,0.5,1.6666666666666667,0.8333333333333334,0.8333333333333334,0,0,0,0,0,0,regular,2,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.70945,0.80583,0.43958,0.26577,0.51423,0,0,1,0.8333333333333334,0.8333333333333334,0,0,0
BC01,SE,September,H,Trifolium dubium,Trifolium dubium,1,1.6666666666666667,1.6666666666666667,0,0,0,0,0,0,1.6666666666666667,regular,2,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50969,1.97957,1.1694,0.28385,0.36995,0,0,1,1.6666666666666667,0,0,0,0
BC01,SE,September,H,Trifolium pratensis,Trifolium pratense,3,10,30,0,0,0,15,15,0,0,regular,2,NotEndangered,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51602,1.37487,0.89491,0.26179,0.32262,0,0,2,0,0,30,0,0
BC01,SE,September,H,Trifolium repens,Trifolium repens,7,7,49,0,0,0,24.5,24.5,0,0,regular,2,NotEndangered,legume,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.53223,1.73719,0.94278,0.39374,0.35054,0,0,2,0,0,49,0,0
BC01,SE,September,H,Vicia lathyroides,Vicia lathyroides,0.1,4.666666666666667,0.46666666666666673,0,0,0,0,0,0,0.46666666666666673,regular,2,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,0.46666666666666673,0,0,0,0
BC02,NW,March,H,Achillea millefolium,Achillea millefolium (aggr.),2,2.3333333333333335,4.666666666666667,0,0,0,4.666666666666667,0,0,0,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,4.666666666666667,0,0
BC02,NW,March,H,Artemisia absinthium,Artemisia absinthium,0.01,3.6666666666666665,0.03666666666666667,0,0,0,0,0,0,0.03666666666666667,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.70688,1.22866,0.77233,0.16923,0.34233,0,0,1,0,0,0.03666666666666667,0,0
BC02,NW,March,H,Berteroa incana,Berteroa incana,0.7,3,2.0999999999999996,0,0,0,0,0,0,2.0999999999999996,reduced,0,Neophyte,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.6477,1.25863,0.75992,0.21418,0.32156,1,0,1,2.0999999999999996,2.0999999999999996,0,2.0999999999999996,0
BC02,NW,March,H,Cardamine hirsuta,Cardamine hirsuta,0.5,4,2,0,0,0,2,0,0,0,reduced,0,Neophyte,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.59769,0.64594,0.28825,0.22901,0.32316,1,0,1,2,2,0,2,0
BC02,NW,March,H,Carex hirta,Carex hirta,0.2,4.333333333333333,0.8666666666666667,0,0,0,0,0,0,0.8666666666666667,reduced,0,NotEndangered,graminoid,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.52271,1.29975,0.85594,0.32101,0.24412,0,0,1,0,0,0.8666666666666667,0,0
BC02,NW,March,H,Cerastium semidecandrum,Cerastium semidecandrum,1,1,1,0,0,0,1,0,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46249,1.39189,0.38437,0.30571,0.38883,0,0,1,1,0,0,0,0
BC02,NW,March,H,Daucus carota,Daucus carota,0.2,3.6666666666666665,0.7333333333333334,0,0,0,0,0,0,0.7333333333333334,reduced,0,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.57545,1.14497,0.70077,0.21269,0.32208,0,0,1,0.7333333333333334,0.7333333333333334,0,0,0
BC02,NW,March,H,Echium vulgare,Echium vulgare,0.01,2,0.02,0,0,0,0,0,0,0.02,reduced,0,NotEndangered,other_forb,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.57633,1.44489,0.579,0.25616,0.27657,0,0,1,0,0.02,0.02,0,0
BC02,NW,March,H,Erodium cicutarium,Erodium cicutarium,0.3,1,0.3,0,0,0,0,0,0,0.3,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.68175,1.70824,0.41848,0.25411,0.57318,0,0,1,0.3,0,0,0,0
BC02,NW,March,H,Festuca rubra,Festuca rubra,3,10.666666666666666,32,0,0,0,0,0,0,32,reduced,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,1,0,0,32,0,0
BC02,NW,March,H,Geranium molle,Geranium molle,10,2.3333333333333335,23.333333333333336,0,0,0,0,0,0,23.333333333333336,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.62987,1.27995,0.6275,0.3036,0.42608,0,0,1,23.333333333333336,0,0,0,0
BC02,NW,March,H,Medicago sativa,Medicago sativa,1,6.166666666666666,6.166666666666666,0,0,0,0,0,0,6.166666666666666,reduced,0,Neophyte,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.56521,1.82936,1.1549,0.17317,0.33783,1,0,1,0,0,6.166666666666666,6.166666666666666,0
BC02,NW,March,H,Plantago lanceolata,Plantago lanceolata,0.2,3,0.6000000000000001,0,0,0,0,0,0,0.6000000000000001,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,1,0,0,0.6000000000000001,0,0
BC02,NW,March,H,Poa pratensis,Poa pratensis,5,5.933333333333334,29.666666666666668,0,0,0,0,0,0,29.666666666666668,reduced,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52904,1.11642,0.74801,0.282,0.30199,0,0,1,0,0,29.666666666666668,0,0
BC02,NW,March,H,Potentilla argentea,Potentilla argentea,0.001,2,0.002,0,0,0,0,0,0,0.002,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.53557,1.29532,0.72298,0.28495,0.2778,0,0,1,0,0,0.002,0,0
BC02,NW,March,H,Rumex acetosa,Rumex acetosa,0.2,4,0.8,0,0,0,0,0,0,0.8,reduced,0,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,1,0,0,0.8,0,0
BC02,NW,March,H,Sedum acre,Sedum acre,5,2.6666666666666665,13.333333333333332,0,0,0,0,0,0,13.333333333333332,reduced,0,NotEndangered,other_forb,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4561,1.29025,0.32666,0.30641,0.32553,0,0,1,0,0,13.333333333333332,0,0
BC02,NW,March,H,Senecio vulgaris,Senecio vulgaris,0.1,3,0.30000000000000004,0,0,0,0,0,0,0.30000000000000004,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.72905,1.35981,0.57912,0.20081,0.60725,0,0,1,0.30000000000000004,0,0,0,0
BC02,NW,March,H,Solidago canadensis,Solidago canadensis,2,3.3333333333333335,6.666666666666667,0,0,0,0,0,0,6.666666666666667,reduced,0,Neophyte,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.65579,0.85683,0.58672,0.17011,0.23975,1,0,1,0,0,6.666666666666667,6.666666666666667,0
BC02,NW,March,H,Stellaria media,Stellaria media,0.5,4.277777777777778,2.138888888888889,0,0,0,2.138888888888889,0,0,0,reduced,0,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.70945,0.80583,0.43958,0.26577,0.51423,0,0,1,2.138888888888889,2.138888888888889,0,0,0
BC02,NW,March,H,Tanacetum vulgare,Tanacetum vulgare,1,6,6,0,0,0,0,0,0,6,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.62289,1.15194,0.69874,0.1726,0.30211,0,0,1,0,0,6,0,0
BC02,NW,March,H,Veronica arvensis,Veronica arvensis,1,1,1,1,0,0,0,0,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.64871,1.70759,0.56937,0.21649,0.54803,0,0,1,1,0,0,0,0
BC02,NW,March,H,Vicia sativa,Vicia sativa,20,7.666666666666667,153.33333333333334,0,0,0,0,0,0,153.33333333333334,reduced,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.65326,1.32492,0.60133,0.19748,0.49592,0,0,1,153.33333333333334,0,0,0,0
BC02,SE,March,H,Achillea millefolium,Achillea millefolium (aggr.),2,2.3333333333333335,4.666666666666667,0,0,0,4.666666666666667,0,0,0,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,4.666666666666667,0,0
BC02,SE,March,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.5,1,0.5,0,0,0,0,0,0,0.5,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.59253,1.48069,0.44486,0.27236,0.42509,0,0,1,0.5,0,0,0,0
BC02,SE,March,H,Artemisia absinthium,Artemisia absinthium,0.1,3.6666666666666665,0.3666666666666667,0,0,0,0,0,0,0.3666666666666667,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.70688,1.22866,0.77233,0.16923,0.34233,0,0,1,0,0,0.3666666666666667,0,0
BC02,SE,March,H,Bellis perennis,Bellis perennis,0.1,1,0.1,0,0,0,0,0,0,0.1,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51276,1.51667,0.98959,0.46997,0.3594,0,0,1,0,0,0.1,0,0
BC02,SE,March,H,Berteroa incana,Berteroa incana,0.1,3,0.30000000000000004,0,0,0,0,0,0,0.30000000000000004,reduced,0,Neophyte,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.6477,1.25863,0.75992,0.21418,0.32156,1,0,1,0.30000000000000004,0.30000000000000004,0,0.30000000000000004,0
BC02,SE,March,H,Bromus sterilis,Anisantha sterilis,0.01,6,0.06,0,0,0,0,0,0,0.06,reduced,0,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.72807,0.77819,0.46078,0.19505,0.41529,0,0,1,0.06,0,0,0,0
BC02,SE,March,H,Cardamine hirsuta,Cardamine hirsuta,0.01,4,0.04,0,0,0,0.04,0,0,0,reduced,0,Neophyte,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.59769,0.64594,0.28825,0.22901,0.32316,1,0,1,0.04,0.04,0,0.04,0
BC02,SE,March,H,Cerastium semidecandrum,Cerastium semidecandrum,0.1,1,0.1,0,0,0,0.1,0,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46249,1.39189,0.38437,0.30571,0.38883,0,0,1,0.1,0,0,0,0
BC02,SE,March,H,Crepis capillaris,Crepis capillaris,0.01,2,0.02,0,0,0,0,0,0,0.02,reduced,0,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.52833,1.63653,0.96127,0.27844,0.39266,0,0,1,0.02,0.02,0,0,0
BC02,SE,March,H,Daucus carota,Daucus carota,0.1,3.6666666666666665,0.3666666666666667,0,0,0,0,0,0,0.3666666666666667,reduced,0,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.57545,1.14497,0.70077,0.21269,0.32208,0,0,1,0.3666666666666667,0.3666666666666667,0,0,0
BC02,SE,March,H,Erodium cicutarium,Erodium cicutarium,0.5,1,0.5,0,0,0,0,0,0,0.5,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.68175,1.70824,0.41848,0.25411,0.57318,0,0,1,0.5,0,0,0,0
BC02,SE,March,H,Festuca rubra,Festuca rubra,2,10.666666666666666,21.333333333333332,0,0,0,0,0,0,21.333333333333332,reduced,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,1,0,0,21.333333333333332,0,0
BC02,SE,March,H,Geranium molle,Geranium molle,3,2.3333333333333335,7,0,0,0,0,0,0,7,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.62987,1.27995,0.6275,0.3036,0.42608,0,0,1,7,0,0,0,0
BC02,SE,March,H,Plantago lanceolata,Plantago lanceolata,3,3,9,0,0,0,0,0,0,9,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,1,0,0,9,0,0
BC02,SE,March,H,Poa pratensis,Poa pratensis,0.2,5.933333333333334,1.1866666666666668,0,0,0,0,0,0,1.1866666666666668,reduced,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52904,1.11642,0.74801,0.282,0.30199,0,0,1,0,0,1.1866666666666668,0,0
BC02,SE,March,H,Potentilla argentea,Potentilla argentea,0.1,2,0.2,0,0,0,0,0,0,0.2,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.53557,1.29532,0.72298,0.28495,0.2778,0,0,1,0,0,0.2,0,0
BC02,SE,March,H,Rumex acetosa,Rumex acetosa,10,4,40,0,0,0,0,0,0,40,reduced,0,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,1,0,0,40,0,0
BC02,SE,March,H,Sedum acre,Sedum acre,7,2.6666666666666665,18.666666666666664,0,0,0,0,0,0,18.666666666666664,reduced,0,NotEndangered,other_forb,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4561,1.29025,0.32666,0.30641,0.32553,0,0,1,0,0,18.666666666666664,0,0
BC02,SE,March,H,Taraxacum,Taraxacum,0.01,2.9333333333333336,0.02933333333333333,0,0,0,0,0,0,0.02933333333333333,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.58586,1.09148,0.73778,0.26697,0.37503,0,0,1,0,0,0.02933333333333333,0,0
BC02,SE,March,H,Veronica arvensis,Veronica arvensis,1,1,1,1,0,0,0,0,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.64871,1.70759,0.56937,0.21649,0.54803,0,0,1,1,0,0,0,0
BC02,SE,March,H,Vicia sativa,Vicia sativa,30,7.666666666666667,230,0,0,0,0,0,0,230,reduced,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.65326,1.32492,0.60133,0.19748,0.49592,0,0,1,230,0,0,0,0
BC02,NW,May,H,Achillea millefolium,Achillea millefolium (aggr.),5,5.416666666666667,27.083333333333336,0,0,0,0,0,0,27.083333333333336,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,27.083333333333336,0,0
BC02,NW,May,H,Artemisia absinthium,Artemisia absinthium,2,9.333333333333334,18.666666666666668,0,0,0,0,0,0,18.666666666666668,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.70688,1.22866,0.77233,0.16923,0.34233,0,0,1,0,0,18.666666666666668,0,0
BC02,NW,May,H,Berteroa incana,Berteroa incana,3,13.333333333333334,40,0,0,0,0,0,0,40,reduced,0,Neophyte,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.6477,1.25863,0.75992,0.21418,0.32156,1,0,1,40,40,0,40,0
BC02,NW,May,H,Carex hirta,Carex hirta,1,10.333333333333334,10.333333333333334,0,0,0,0,0,0,10.333333333333334,reduced,0,NotEndangered,graminoid,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.52271,1.29975,0.85594,0.32101,0.24412,0,0,1,0,0,10.333333333333334,0,0
BC02,NW,May,H,Cerastium semidecandrum,Cerastium semidecandrum,1,8,8,0,0,0,0,8,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46249,1.39189,0.38437,0.30571,0.38883,0,0,1,8,0,0,0,0
BC02,NW,May,H,Daucus carota,Daucus carota,0.5,6,3,0,0,0,0,0,0,3,reduced,0,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.57545,1.14497,0.70077,0.21269,0.32208,0,0,1,3,3,0,0,0
BC02,NW,May,H,Erodium cicutarium,Erodium cicutarium,1,11,11,0,0,0,0,11,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.68175,1.70824,0.41848,0.25411,0.57318,0,0,1,11,0,0,0,0
BC02,NW,May,H,Festuca rubra,Festuca rubra,3,19.666666666666668,59,0,0,0,0,59,0,0,reduced,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,1,0,0,59,0,0
BC02,NW,May,H,Geranium molle,Geranium molle,5,6.333333333333333,31.666666666666664,0,0,0,31.666666666666664,0,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.62987,1.27995,0.6275,0.3036,0.42608,0,0,1,31.666666666666664,0,0,0,0
