PlotNo,Subplot,Month,Layer,Taxon,EuroMed,cover,height,Biomass,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting,Vegetative,MowFreq,n_mow_events_befre_sampling
BC02,SE,July,H,Crepis capillaris,Crepis capillaris,2,22.6,45.2,0,0,0,1,1,0,0,reduced,0
BC02,SE,July,H,Daucus carota,Daucus carota,0,14.666666666666666,0,0,0,0,0,0,0,1,reduced,0
BC02,SE,July,H,Echium vulgare,Echium vulgare,10,28.666666666666668,286.6666666666667,0,0,0,1,1,0,0,reduced,0
BC02,SE,July,H,Erodium cicutarium,Erodium cicutarium,6,10,60,0,0,0,1,0,0,0,reduced,0
BC02,SE,July,H,Festuca rubra,Festuca rubra,3,12,36,0,0,0,0,1,0,0,reduced,0
BC02,SE,July,H,Geranium molle,Geranium molle,0.5,1.3333333333333333,0.6666666666666666,1,0,0,0,0,0,0,reduced,0
BC02,SE,July,H,Medicago lupulina,Medicago lupulina,4,18,72,0,0,0,1,1,0,0,reduced,0
BC02,SE,July,H,Plantago lanceolata,Plantago lanceolata,3,19.666666666666668,59,0,0,0,1,1,0,0,reduced,0
BC02,SE,July,H,Poa pratensis,Poa pratensis,1,12.333333333333334,12.333333333333334,0,0,0,0,0,0,1,reduced,0
BC02,SE,July,H,Rumex acetosa,Rumex acetosa,30,11.5,345,0,0,0,1,1,0,0,reduced,0
BC02,SE,July,H,Sedum acre,Sedum acre,13,2.6666666666666665,34.666666666666664,0,0,0,0,0,0,1,reduced,0
BC02,SE,July,H,Vicia sativa,Vicia sativa,0.3,7.666666666666667,2.3,1,0,0,0,0,0,0,reduced,0
BC02,NW,September,H,Achillea millefolium,Achillea millefolium (aggr.),3,19,57,0,0,0,1,1,0,0,reduced,0
BC02,NW,September,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.01,1.3333333333333335,0.013333333333333336,1,0,0,0,0,0,0,reduced,0
BC02,NW,September,H,Berteroa incana,Berteroa incana,5,17.333333333333332,86.66666666666666,0,0,0,1,1,0,0,reduced,0
BC02,NW,September,H,Carex hirta,Carex hirta,2,9,18,0,0,0,0,0,0,1,reduced,0
BC02,NW,September,H,Daucus carota,Daucus carota,2,9,18,0,0,0,0,0,0,1,reduced,0
BC02,NW,September,H,Echium vulgare,Echium vulgare,15,6.666666666666667,100,0,0,0,0,1,0,0,reduced,0
BC02,NW,September,H,Erodium cicutarium,Erodium cicutarium,1,10.666666666666666,10.666666666666666,0,0,0,1,1,0,0,reduced,0
BC02,NW,September,H,Festuca rubra,Festuca rubra,1,14,14,0,0,0,0,1,0,0,reduced,0
BC02,NW,September,H,Geranium molle,Geranium molle,1,1.5,1.5,0,0,0,0,0,0,1,reduced,0
BC02,NW,September,H,Geum urbanum,Geum urbanum,0.01,3,0.03,0,0,0,0,0,0,1,reduced,0
BC02,NW,September,H,Medicago sativa,Medicago sativa,7,24.333333333333332,170.33333333333331,0,0,0,0,1,0,0,reduced,0
BC02,NW,September,H,Plantago lanceolata,Plantago lanceolata,3,14.666666666666666,44,0,0,0,0,0,0,1,reduced,0
BC02,NW,September,H,Poa pratensis,Poa pratensis,4,17.666666666666668,70.66666666666667,0,0,0,0,0,0,1,reduced,0
BC02,NW,September,H,Rumex acetosa,Rumex acetosa,0.5,22.666666666666668,11.333333333333334,0,0,0,0,1,0,0,reduced,0
BC02,NW,September,H,Sedum acre,Sedum acre,3,4,12,0,0,0,0,1,0,0,reduced,0
BC02,NW,September,H,Solidago canadensis,Solidago canadensis,60,102.33333333333333,6140,0,0,0,1,1,0,0,reduced,0
BC02,NW,September,H,Tanacetum vulgare,Tanacetum vulgare,2,35.666666666666664,71.33333333333333,0,0,0,1,1,0,0,reduced,0
BC02,NW,September,H,Veronica arvensis,Veronica arvensis,0.01,1,0.01,1,0,0,0,0,0,0,reduced,0
BC02,NW,September,H,Vicia lathyroides,Vicia lathyroides,0.1,3.6666666666666665,0.3666666666666667,0,0,0,0,0,0,1,reduced,0
BC02,NW,September,H,Vicia sativa,Vicia sativa,0.5,12.333333333333334,6.166666666666667,0,0,0,0,0,0,1,reduced,0
BC02,SE,September,H,Achillea millefolium,Achillea millefolium (aggr.),7,19,133,0,0,0,1,1,0,0,reduced,0
BC02,SE,September,H,Arenaria serpyllifolia,Arenaria serpyllifolia,1,1.3333333333333335,1.3333333333333335,1,0,0,0,0,0,0,reduced,0
BC02,SE,September,H,Artemisia absinthium,Artemisia absinthium,20,44,880,0,0,0,0,1,0,0,reduced,0
BC02,SE,September,H,Berteroa incana,Berteroa incana,2,17.333333333333332,34.666666666666664,0,0,0,1,1,0,0,reduced,0
BC02,SE,September,H,Bromus sterilis,Anisantha sterilis,2,17.333333333333332,34.666666666666664,0,0,0,0,0,0,1,reduced,0
BC02,SE,September,H,Crepis capillaris,Crepis capillaris,5,18.166666666666668,90.83333333333334,0,0,0,1,1,0,0,reduced,0
BC02,SE,September,H,Daucus carota,Daucus carota,3,9,27,0,0,0,0,0,0,1,reduced,0
BC02,SE,September,H,Echium vulgare,Echium vulgare,3,6.666666666666667,20,0,0,0,0,1,0,0,reduced,0
BC02,SE,September,H,Erodium cicutarium,Erodium cicutarium,3,10.666666666666666,32,0,0,0,1,1,0,0,reduced,0
BC02,SE,September,H,Festuca rubra,Festuca rubra,3,14,42,0,0,0,0,1,0,0,reduced,0
BC02,SE,September,H,Plantago lanceolata,Plantago lanceolata,12,14.666666666666666,176,0,0,0,0,0,0,1,reduced,0
BC02,SE,September,H,Poa pratensis,Poa pratensis,2,17.666666666666668,35.333333333333336,0,0,0,0,0,0,1,reduced,0
BC02,SE,September,H,Potentilla argentea,Potentilla argentea,3,13.666666666666666,41,0,0,0,1,1,0,0,reduced,0
BC02,SE,September,H,Rumex acetosa,Rumex acetosa,30,22.666666666666668,680,0,0,0,0,1,0,0,reduced,0
BC02,SE,September,H,Sedum acre,Sedum acre,10,4,40,0,0,0,0,1,0,0,reduced,0
BC02,SE,September,H,Setaria viridis,Setaria viridis,0.1,10,1,0,0,0,1,1,0,0,reduced,0
BC02,SE,September,H,Taraxacum,Taraxacum,3,10,30,0,0,0,0,0,0,1,reduced,0
BC02,SE,September,H,Veronica arvensis,Veronica arvensis,0.5,1,0.5,1,0,0,0,0,0,0,reduced,0
BC02,SE,September,H,Vicia lathyroides,Vicia lathyroides,1,3.6666666666666665,3.6666666666666665,0,0,0,0,0,0,1,reduced,0
BC02,SE,September,H,Vicia sativa,Vicia sativa,15,12.333333333333334,185,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Achillea millefolium,Achillea millefolium (aggr.),5,6,30,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Artemisia vulgaris,Artemisia vulgaris,0.2,5.666666666666667,1.1333333333333335,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Berteroa incana,Berteroa incana,0.3,4.666666666666667,1.4000000000000001,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Bromus sterilis,Anisantha sterilis,7,6.333333333333333,44.33333333333333,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Cardamine hirsuta,Cardamine hirsuta,0.5,8.666666666666666,4.333333333333333,0,0,0,1,0,0,0,reduced,0
BC03,NW,March,H,Crepis capillaris,Crepis capillaris,0.1,3,0.30000000000000004,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Daucus carota,Daucus carota,3,7.333333333333333,22,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Festuca ovina,Festuca ovina,7,14,98,0,0,0,1,0,0,0,reduced,0
BC03,NW,March,H,Festuca rubra,Festuca rubra,1,5.333333333333333,5.333333333333333,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Geranium molle,Geranium molle,2,3.5,7,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Lamium purpureum,Lamium purpureum,60,8.333333333333334,500.00000000000006,0,0,0,1,0,0,0,reduced,0
BC03,NW,March,H,Lolium perenne,Lolium perenne,10,11,110,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Medicago sativa,Medicago sativa,4,7.333333333333333,29.333333333333332,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Myosotis ramosissima,Myosotis ramosissima,0.01,2,0.02,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Plantago lanceolata,Plantago lanceolata,0.3,3.3333333333333335,1,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Potentilla argentea,Potentilla argentea,0.5,5.5,2.75,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Potentilla reptans,Potentilla reptans,0.1,5,0.5,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Stellaria media,Stellaria media,0.8,8.333333333333334,6.666666666666668,0,0,0,1,0,0,0,reduced,0
BC03,NW,March,H,Taraxacum,Taraxacum,0.2,8,1.6,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Trifolium dubium,Trifolium dubium,0.01,1,0.01,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Valerianella locusta,Valerianella locusta,1,4,4,0,0,0,0,0,0,1,reduced,0
BC03,NW,March,H,Veronica persica,Veronica persica,5,6.666666666666667,33.333333333333336,0,0,0,1,0,0,0,reduced,0
BC03,NW,March,H,Vicia sativa,Vicia sativa,0.5,5.666666666666667,2.8333333333333335,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Agrostis capillaris,Agrostis capillaris,3,9,27,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Artemisia vulgaris,Artemisia vulgaris,0.1,5.666666666666667,0.5666666666666668,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Bromus sterilis,Anisantha sterilis,5,6.333333333333333,31.666666666666664,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Cardamine hirsuta,Cardamine hirsuta,0.5,8.666666666666666,4.333333333333333,0,0,0,1,0,0,0,reduced,0
BC03,SE,March,H,Daucus carota,Daucus carota,1,7.333333333333333,7.333333333333333,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Festuca ovina,Festuca ovina,40,14,560,0,0,0,1,0,0,0,reduced,0
BC03,SE,March,H,Festuca rubra,Festuca rubra,2,5.333333333333333,10.666666666666666,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Geranium molle,Geranium molle,2,3.5,7,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Hypochaeris radicata,Hypochaeris radicata,0.5,1.7777777777777777,0.8888888888888888,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Lamium purpureum,Lamium purpureum,15,8.333333333333334,125.00000000000001,0,0,0,1,0,0,0,reduced,0
BC03,SE,March,H,Lolium perenne,Lolium perenne,11,11,121,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Medicago lupulina,Medicago lupulina,1,5,5,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Medicago sativa,Medicago sativa,2,7.333333333333333,14.666666666666666,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Plantago lanceolata,Plantago lanceolata,5,3.3333333333333335,16.666666666666668,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Potentilla reptans,Potentilla reptans,1,5,5,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Scilla bifolia,Scilla bifolia,1,15,15,0,0,0,1,0,0,0,reduced,0
BC03,SE,March,H,Stellaria media,Stellaria media,5,8.333333333333334,41.66666666666667,0,0,0,1,0,0,0,reduced,0
BC03,SE,March,H,Taraxacum,Taraxacum,2,8,16,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Valerianella locusta,Valerianella locusta,1,4,4,0,0,0,0,0,0,1,reduced,0
BC03,SE,March,H,Vicia sativa,Vicia sativa,2,5.666666666666667,11.333333333333334,0,0,0,0,0,0,1,reduced,0
BC03,NW,May,H,Achillea millefolium,Achillea millefolium (aggr.),7,5.416666666666667,37.91666666666667,0,0,0,0,0,0,1,reduced,0
BC03,NW,May,H,Agrostis capillaris,Agrostis capillaris,7,33.666666666666664,235.66666666666666,0,0,0,1,0,0,0,reduced,0
BC03,NW,May,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.1,7.5,0.75,0,0,0,0,1,0,0,reduced,0
BC03,NW,May,H,Artemisia vulgaris,Artemisia vulgaris,3,15.5,46.5,0,0,0,0,0,0,1,reduced,0
BC03,NW,May,H,Berteroa incana,Berteroa incana,2,19.333333333333332,38.666666666666664,0,0,0,0,0,0,1,reduced,0
BC03,NW,May,H,Bromus sterilis,Anisantha sterilis,35,40.333333333333336,1411.6666666666667,0,0,0,1,1,0,0,reduced,0
BC03,NW,May,H,Crepis capillaris,Crepis capillaris,0.01,5,0.05,0,0,0,0,0,0,1,reduced,0
BC03,NW,May,H,Daucus carota,Daucus carota,7,20.333333333333332,142.33333333333331,0,0,0,0,0,0,1,reduced,0
BC03,NW,May,H,Diplotaxis tenuifolia,Diplotaxis tenuifolia,1,11.333333333333334,11.333333333333334,0,0,0,0,0,0,1,reduced,0
BC03,NW,May,H,Elymus repens,Elytrigia repens,1,36,36,0,0,0,0,0,0,1,reduced,0
BC03,NW,May,H,Festuca ovina,Festuca ovina,5,24.666666666666668,123.33333333333334,0,0,0,1,1,0,0,reduced,0
BC03,NW,May,H,Festuca rubra,Festuca rubra,15,41,615,0,0,0,1,1,0,0,reduced,0
BC03,NW,May,H,Geranium molle,Geranium molle,2,11.5,23,0,0,0,1,1,0,0,reduced,0
BC03,NW,May,H,Hypericum perforatum,Hypericum perforatum,0.5,18.333333333333332,9.166666666666666,0,0,0,0,0,0,1,reduced,0
BC03,NW,May,H,Hypochaeris radicata,Hypochaeris radicata,0.5,5,2.5,0,0,0,0,0,0,1,reduced,0
BC03,NW,May,H,Lolium perenne,Lolium perenne,3,26,78,0,0,0,1,0,0,0,reduced,0
BC03,NW,May,H,Medicago sativa,Medicago sativa,35,38.333333333333336,1341.6666666666667,0,0,0,1,0,0,0,reduced,0
BC03,NW,May,H,Plantago lanceolata,Plantago lanceolata,3,19.333333333333332,58,0,0,0,1,0,0,0,reduced,0
BC03,NW,May,H,Poa pratensis,Poa pratensis,0.5,50.333333333333336,25.166666666666668,0,0,0,1,1,0,0,reduced,0
BC03,NW,May,H,Potentilla argentea,Potentilla argentea,1,25.666666666666668,25.666666666666668,0,0,0,1,0,0,0,reduced,0
BC03,NW,May,H,Potentilla reptans,Potentilla reptans,3,14,42,0,0,0,0,0,0,1,reduced,0
BC03,NW,May,H,Taraxacum,Taraxacum,1,8.333333333333334,8.333333333333334,0,0,0,0,1,0,0,reduced,0
BC03,NW,May,H,Trifolium repens,Trifolium repens,0.5,5.5,2.75,0,0,0,1,0,0,0,reduced,0
BC03,NW,May,H,Veronica arvensis,Veronica arvensis,0.01,6.5,0.065,0,0,0,0,1,0,0,reduced,0
BC03,NW,May,H,Veronica persica,Veronica persica,0.1,10.333333333333334,1.0333333333333334,0,0,0,0,1,0,0,reduced,0
BC03,NW,May,H,Vicia sativa,Vicia sativa,5,29.666666666666668,148.33333333333334,0,0,0,1,1,0,0,reduced,0
BC03,SE,May,H,Agrostis capillaris,Agrostis capillaris,20,33.666666666666664,673.3333333333333,0,0,0,1,0,0,0,reduced,0
BC03,SE,May,H,Artemisia vulgaris,Artemisia vulgaris,1,15.5,15.5,0,0,0,0,0,0,1,reduced,0
BC03,SE,May,H,Berteroa incana,Berteroa incana,2,19.333333333333332,38.666666666666664,0,0,0,0,0,0,1,reduced,0
BC03,SE,May,H,Bromus sterilis,Anisantha sterilis,3,40.333333333333336,121,0,0,0,1,1,0,0,reduced,0
BC03,SE,May,H,Daucus carota,Daucus carota,5,20.333333333333332,101.66666666666666,0,0,0,0,0,0,1,reduced,0
BC03,SE,May,H,Festuca ovina,Festuca ovina,10,24.666666666666668,246.66666666666669,0,0,0,1,1,0,0,reduced,0
BC03,SE,May,H,Festuca rubra,Festuca rubra,17,41,697,0,0,0,1,1,0,0,reduced,0
BC03,SE,May,H,Geranium molle,Geranium molle,2,11.5,23,0,0,0,1,1,0,0,reduced,0
BC03,SE,May,H,Hypochaeris radicata,Hypochaeris radicata,1,5,5,0,0,0,0,0,0,1,reduced,0
BC03,SE,May,H,Lolium perenne,Lolium perenne,2,26,52,0,0,0,1,0,0,0,reduced,0
BC03,SE,May,H,Medicago lupulina,Medicago lupulina,1,9.666666666666666,9.666666666666666,0,0,0,0,0,0,1,reduced,0
BC03,SE,May,H,Medicago sativa,Medicago sativa,20,38.333333333333336,766.6666666666667,0,0,0,1,0,0,0,reduced,0
BC03,SE,May,H,Plantago lanceolata,Plantago lanceolata,5,19.333333333333332,96.66666666666666,0,0,0,1,0,0,0,reduced,0
BC03,SE,May,H,Potentilla reptans,Potentilla reptans,5,14,70,0,0,0,0,0,0,1,reduced,0
BC03,SE,May,H,Taraxacum,Taraxacum,3,8.333333333333334,25,0,0,0,0,1,0,0,reduced,0
BC03,SE,May,H,Trifolium repens,Trifolium repens,0.5,5.5,2.75,0,0,0,1,0,0,0,reduced,0
BC03,SE,May,H,Veronica arvensis,Veronica arvensis,0.1,6.5,0.65,0,0,0,0,1,0,0,reduced,0
BC03,SE,May,H,Vicia sativa,Vicia sativa,5,29.666666666666668,148.33333333333334,0,0,0,1,1,0,0,reduced,0
BC03,NW,July,H,Achillea millefolium,Achillea millefolium (aggr.),1,11.666666666666666,11.666666666666666,0,0,0,1,0,0,0,reduced,0
BC03,NW,July,H,Agrostis capillaris,Agrostis capillaris,10,24.666666666666668,246.66666666666669,0,0,0,0,1,0,0,reduced,0
BC03,NW,July,H,Artemisia vulgaris,Artemisia vulgaris,3,37.333333333333336,112,0,0,0,0,0,0,1,reduced,0
BC03,NW,July,H,Berteroa incana,Berteroa incana,17,28,476,0,0,0,1,1,0,0,reduced,0
BC03,NW,July,H,Bromus sterilis,Anisantha sterilis,0.2,7.666666666666667,1.5333333333333334,1,0,0,0,0,0,0,reduced,0
BC03,NW,July,H,Daucus carota,Daucus carota,6,13.666666666666666,82,0,0,0,1,0,0,0,reduced,0
BC03,NW,July,H,Diplotaxis tenuifolia,Diplotaxis tenuifolia,2,12,24,0,0,0,0,0,0,1,reduced,0
BC03,NW,July,H,Echium vulgare,Echium vulgare,0.5,1,0.5,1,0,0,0,0,0,0,reduced,0
BC03,NW,July,H,Elymus repens,Elytrigia repens,15,21.333333333333332,320,0,0,0,0,1,0,0,reduced,0
BC03,NW,July,H,Erodium cicutarium,Erodium cicutarium,0.5,1.3333333333333335,0.6666666666666667,1,0,0,0,0,0,0,reduced,0
BC03,NW,July,H,Festuca ovina,Festuca ovina,3,14,42,0,0,0,0,1,0,0,reduced,0
BC03,NW,July,H,Festuca rubra,Festuca rubra,6,19.666666666666668,118,0,0,0,0,1,0,0,reduced,0
BC03,NW,July,H,Geranium molle,Geranium molle,1,2,2,1,0,0,0,0,0,0,reduced,0
BC03,NW,July,H,Lamium purpureum,Lamium purpureum,0.1,1,0.1,1,0,0,0,0,0,0,reduced,0
BC03,NW,July,H,Medicago sativa,Medicago sativa,25,38.333333333333336,958.3333333333334,0,0,0,1,1,0,0,reduced,0
BC03,NW,July,H,Plantago lanceolata,Plantago lanceolata,2,23,46,0,0,0,1,1,0,0,reduced,0
BC03,NW,July,H,Potentilla argentea,Potentilla argentea,3,24.333333333333332,73,0,0,0,1,1,0,0,reduced,0
BC03,NW,July,H,Potentilla reptans,Potentilla reptans,3,15.666666666666666,47,0,0,0,0,1,0,0,reduced,0
BC03,NW,July,H,Stellaria media,Stellaria media,0.01,1,0.01,1,0,0,0,0,0,0,reduced,0
BC03,NW,July,H,Taraxacum,Taraxacum,2,20,40,0,0,0,0,0,0,1,reduced,0
BC03,NW,July,H,Veronica arvensis,Veronica arvensis,0.1,1,0.1,1,0,0,0,0,0,0,reduced,0
BC03,NW,July,H,Vicia sativa,Vicia sativa,0.2,5.333333333333333,1.0666666666666667,1,0,0,0,0,0,0,reduced,0
BC03,SE,July,H,Agrostis capillaris,Agrostis capillaris,20,24.666666666666668,493.33333333333337,0,0,0,0,1,0,0,reduced,0
BC03,SE,July,H,Artemisia vulgaris,Artemisia vulgaris,0.01,37.333333333333336,0.37333333333333335,0,0,0,0,0,0,1,reduced,0
BC03,SE,July,H,Berteroa incana,Berteroa incana,3,28,84,0,0,0,1,1,0,0,reduced,0
BC03,SE,July,H,Bromus sterilis,Anisantha sterilis,0.01,7.666666666666667,0.07666666666666667,1,0,0,0,0,0,0,reduced,0
BC03,SE,July,H,Daucus carota,Daucus carota,1,13.666666666666666,13.666666666666666,0,0,0,1,0,0,0,reduced,0
BC03,SE,July,H,Erodium cicutarium,Erodium cicutarium,0.01,1.3333333333333335,0.013333333333333336,1,0,0,0,0,0,0,reduced,0
BC03,SE,July,H,Festuca ovina,Festuca ovina,5,14,70,0,0,0,0,1,0,0,reduced,0
BC03,SE,July,H,Festuca rubra,Festuca rubra,25,19.666666666666668,491.6666666666667,0,0,0,0,1,0,0,reduced,0
BC03,SE,July,H,Geranium molle,Geranium molle,0.1,2,0.2,1,0,0,0,0,0,0,reduced,0
BC03,SE,July,H,Hypochaeris radicata,Hypochaeris radicata,0.01,6,0.06,0,0,0,0,0,0,1,reduced,0
BC03,SE,July,H,Lolium perenne,Lolium perenne,2,13.333333333333334,26.666666666666668,0,0,0,0,0,0,1,reduced,0
BC03,SE,July,H,Medicago sativa,Medicago sativa,30,38.333333333333336,1150,0,0,0,1,1,0,0,reduced,0
BC03,SE,July,H,Plantago lanceolata,Plantago lanceolata,4,23,92,0,0,0,1,1,0,0,reduced,0
BC03,SE,July,H,Potentilla reptans,Potentilla reptans,5,15.666666666666666,78.33333333333333,0,0,0,0,1,0,0,reduced,0
BC03,SE,July,H,Taraxacum,Taraxacum,5,20,100,0,0,0,0,0,0,1,reduced,0
BC03,SE,July,H,Trifolium repens,Trifolium repens,1,7.333333333333333,7.333333333333333,0,0,0,0,0,0,1,reduced,0
BC03,SE,July,H,Vicia sativa,Vicia sativa,0.5,5.333333333333333,2.6666666666666665,1,0,0,0,0,0,0,reduced,0
BC03,NW,September,H,Achillea millefolium,Achillea millefolium (aggr.),3,9,27,0,0,0,0,0,0,1,reduced,1
BC03,NW,September,H,Agrostis capillaris,Agrostis capillaris,15,14,210,0,0,0,0,0,0,1,reduced,1
BC03,NW,September,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.1,1.5833333333333335,0.15833333333333335,1,0,0,0,0,0,0,reduced,1
BC03,NW,September,H,Artemisia vulgaris,Artemisia vulgaris,1,16.333333333333332,16.333333333333332,0,0,0,0,0,0,1,reduced,1
BC03,NW,September,H,Berteroa incana,Berteroa incana,5,24.333333333333332,121.66666666666666,0,0,0,1,1,0,0,reduced,1
BC03,NW,September,H,Daucus carota,Daucus carota,1,8.666666666666666,8.666666666666666,0,0,0,0,0,0,1,reduced,1
BC03,NW,September,H,Diplotaxis tenuifolia,Diplotaxis tenuifolia,3,15.666666666666666,47,0,0,0,1,1,0,0,reduced,1
BC03,NW,September,H,Elymus repens,Elytrigia repens,2,13.333333333333334,26.666666666666668,0,0,0,0,0,0,1,reduced,1
BC03,NW,September,H,Festuca ovina,Festuca ovina,3,14.666666666666666,44,0,0,0,0,0,0,1,reduced,1
BC03,NW,September,H,Festuca rubra,Festuca rubra,5,14.333333333333334,71.66666666666667,0,0,0,0,0,0,1,reduced,1
BC03,NW,September,H,Geranium molle,Geranium molle,2,9.333333333333334,18.666666666666668,0,0,0,1,0,0,0,reduced,1
BC03,NW,September,H,Hypochaeris radicata,Hypochaeris radicata,0.1,12.333333333333334,1.2333333333333334,0,0,0,0,0,0,1,reduced,1
BC03,NW,September,H,Lamium purpureum,Lamium purpureum,10,4.6,46,0,0,0,1,0,0,0,reduced,1
BC03,NW,September,H,Lolium perenne,Lolium perenne,2,17.666666666666668,35.333333333333336,0,0,0,0,0,0,1,reduced,1
BC03,NW,September,H,Medicago sativa,Medicago sativa,30,16.666666666666668,500.00000000000006,0,0,0,1,1,0,0,reduced,1
BC03,NW,September,H,Plantago lanceolata,Plantago lanceolata,2,12,24,0,0,0,0,0,0,1,reduced,1
BC03,NW,September,H,Poa pratensis,Poa pratensis,0.1,18,1.8,0,0,0,0,0,0,1,reduced,1
BC03,NW,September,H,Potentilla argentea,Potentilla argentea,3,12,36,0,0,0,1,1,0,0,reduced,1
BC03,NW,September,H,Potentilla reptans,Potentilla reptans,3,8,24,0,0,0,0,0,0,1,reduced,1
BC03,NW,September,H,Stellaria media,Stellaria media,0.5,9.333333333333334,4.666666666666667,0,0,0,1,1,0,0,reduced,1
BC03,NW,September,H,Taraxacum,Taraxacum,1,13.666666666666666,13.666666666666666,0,0,0,1,1,0,0,reduced,1
BC03,NW,September,H,Veronica arvensis,Veronica arvensis,0.5,1,0.5,1,0,0,0,0,0,0,reduced,1
BC03,NW,September,H,Vicia sativa,Vicia sativa,0.5,11.666666666666666,5.833333333333333,0,0,0,0,0,0,1,reduced,1
BC03,SE,September,H,Agrostis capillaris,Agrostis capillaris,15,14,210,0,0,0,0,0,0,1,reduced,1
BC03,SE,September,H,Berteroa incana,Berteroa incana,4,24.333333333333332,97.33333333333333,0,0,0,1,1,0,0,reduced,1
BC03,SE,September,H,Bromus sterilis,Anisantha sterilis,3,10,30,0,0,0,0,0,0,1,reduced,1
BC03,SE,September,H,Daucus carota,Daucus carota,0.5,8.666666666666666,4.333333333333333,0,0,0,0,0,0,1,reduced,1
BC03,SE,September,H,Erodium cicutarium,Erodium cicutarium,0.1,8.333333333333334,0.8333333333333335,0,0,0,1,1,0,0,reduced,1
BC03,SE,September,H,Festuca ovina,Festuca ovina,6,14.666666666666666,88,0,0,0,0,0,0,1,reduced,1
BC03,SE,September,H,Festuca rubra,Festuca rubra,25,14.333333333333334,358.33333333333337,0,0,0,0,0,0,1,reduced,1
BC03,SE,September,H,Geranium molle,Geranium molle,3,9.333333333333334,28,0,0,0,1,0,0,0,reduced,1
BC03,SE,September,H,Lamium purpureum,Lamium purpureum,2,4.6,9.2,0,0,0,1,0,0,0,reduced,1
BC03,SE,September,H,Lolium perenne,Lolium perenne,3,17.666666666666668,53,0,0,0,0,0,0,1,reduced,1
BC03,SE,September,H,Medicago sativa,Medicago sativa,15,16.666666666666668,250.00000000000003,0,0,0,1,1,0,0,reduced,1
BC03,SE,September,H,Plantago lanceolata,Plantago lanceolata,3,12,36,0,0,0,0,0,0,1,reduced,1
BC03,SE,September,H,Potentilla reptans,Potentilla reptans,3,8,24,0,0,0,0,0,0,1,reduced,1
BC03,SE,September,H,Stellaria media,Stellaria media,2,9.333333333333334,18.666666666666668,0,0,0,1,1,0,0,reduced,1
BC03,SE,September,H,Taraxacum,Taraxacum,15,13.666666666666666,205,0,0,0,1,1,0,0,reduced,1
BC03,SE,September,H,Trifolium repens,Trifolium repens,1,10,10,0,0,0,0,0,0,1,reduced,1
BC03,SE,September,H,Vicia sativa,Vicia sativa,4,11.666666666666666,46.666666666666664,0,0,0,0,0,0,1,reduced,1
BC04,NW,March,H,Achillea millefolium,Achillea millefolium (aggr.),2,3,6,0,0,0,0,0,0,1,regular,0
BC04,NW,March,H,Bellis perennis,Bellis perennis,0.5,2,1,0,0,0,1,0,0,0,regular,0
BC04,NW,March,H,Festuca arundinacea,Schedonorus arundinaceus,7,7.5,52.5,0,0,0,0,0,0,1,regular,0
BC04,NW,March,H,Festuca rubra,Festuca rubra,15,6,90,0,0,0,0,0,0,1,regular,0
BC04,NW,March,H,Geranium molle,Geranium molle,0.5,2.3333333333333335,1.1666666666666667,0,0,0,0,0,0,1,regular,0
BC04,NW,March,H,Hypericum perforatum,Hypericum perforatum,0.01,2,0.02,0,0,0,0,0,0,1,regular,0
