PlotNo,MowFreq,MonthLabel,Subplot,Taxon,cover,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting
BC10,reduced_sown,March,SE,Artemisia vulgaris,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Berteroa incana,0.1,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Bromus sterilis,1.5,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Calamagrostis,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Cardamine hirsuta,1.5,0,0,0,1,0,0
BC10,reduced_sown,March,SE,Carduus nutans,1,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Centaurea jacea,2,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Centaurea stoebe,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Cerastium glomeratum,4,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Cerastium semidecandrum,2,0,0,0,1,0,0
BC10,reduced_sown,March,SE,Draba verna,0.01,0,0,0,1,0,0
BC10,reduced_sown,March,SE,Echium vulgare,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Festuca arundinacea,3,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Festuca rubra,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Leucanthemum vulgare,1,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Malva,0.2,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Medicago lupulina,0.1,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Medicago sativa,5,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Myosotis ramosissima,0.01,0,0,0,1,0,0
BC10,reduced_sown,March,SE,Plantago lanceolata,2,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Poa compressa,0.5,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Potentilla argentea,1,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Potentilla verna,2,0,0,0,1,0,0
BC10,reduced_sown,March,SE,Salvia pratensis,2,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Saponaria officinalis,0.1,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Sedum acre,3,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Stellaria media,0.5,0,0,0,1,0,0
BC10,reduced_sown,March,SE,Trifolium dubium,0.1,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Trifolium pratensis,4,0,0,0,0,0,0
BC10,reduced_sown,March,SE,Veronica arvensis,2,1,0,0,0,0,0
BC10,reduced_sown,March,SE,Veronica sublobata,0.01,0,0,0,1,0,0
BC10,reduced_sown,March,SE,Vicia sativa,0.5,0,0,0,0,0,0
BC10,reduced_sown,May,NW,Achillea millefolium,20,0,0,0,1,0,0
BC10,reduced_sown,May,NW,Agrostis capillaris,1,0,0,0,1,0,0
BC10,reduced_sown,May,NW,Arctium tomentosum,0.5,0,0,0,0,0,0
BC10,reduced_sown,May,NW,Arenaria serpyllifolia,0.01,0,0,0,1,1,0
BC10,reduced_sown,May,NW,Artemisia vulgaris,15,0,0,0,0,0,0
BC10,reduced_sown,May,NW,Berteroa incana,3,0,0,0,1,0,0
BC10,reduced_sown,May,NW,Bromus sterilis,3,0,0,0,1,0,0
BC10,reduced_sown,May,NW,Carduus nutans,2,0,0,1,0,0,0
BC10,reduced_sown,May,NW,Centaurea jacea,30,0,0,0,0,0,0
BC10,reduced_sown,May,NW,Cerastium glomeratum,0.1,0,0,0,0,1,0
BC10,reduced_sown,May,NW,Cerastium semidecandrum,0.1,0,0,0,0,1,0
BC10,reduced_sown,May,NW,Dactylis glomerata,2,0,0,0,1,1,0
BC10,reduced_sown,May,NW,Daucus carota,2,0,0,0,0,0,0
BC10,reduced_sown,May,NW,Erigeron annuus,2,0,0,1,0,0,0
BC10,reduced_sown,May,NW,Festuca arundinacea,3,0,0,0,1,1,0
BC10,reduced_sown,May,NW,Festuca rubra,3,0,0,0,1,1,0
BC10,reduced_sown,May,NW,Helianthus tuberosus,8,0,0,0,0,0,0
BC10,reduced_sown,May,NW,Leucanthemum vulgare,15,0,0,0,1,0,0
BC10,reduced_sown,May,NW,Lolium perenne,1,0,0,0,1,0,0
BC10,reduced_sown,May,NW,Medicago sativa,2,0,0,0,1,0,0
BC10,reduced_sown,May,NW,Plantago lanceolata,4,0,0,0,1,0,0
BC10,reduced_sown,May,NW,Poa compressa,3,0,0,0,1,1,0
BC10,reduced_sown,May,NW,Potentilla argentea,1,0,0,0,1,0,0
BC10,reduced_sown,May,NW,Solidago canadensis,10,0,0,0,0,0,0
BC10,reduced_sown,May,NW,Taraxacum,10,0,0,0,0,0,0
BC10,reduced_sown,May,NW,Trifolium dubium,0.3,0,0,0,1,0,0
BC10,reduced_sown,May,NW,Trifolium pratensis,5,0,0,0,1,0,0
BC10,reduced_sown,May,NW,Veronica arvensis,0.5,0,0,0,1,1,0
BC10,reduced_sown,May,NW,Vicia hirsuta,2,0,0,0,1,1,0
BC10,reduced_sown,May,NW,Vicia sativa,4,0,0,0,0,1,0
BC10,reduced_sown,May,NW,Vicia villosa,5,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Achillea millefolium,25,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Agrostis capillaris,2,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Arenaria serpyllifolia,0.1,0,0,0,1,1,0
BC10,reduced_sown,May,SE,Arrhenatherum elatius,0.5,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Artemisia vulgaris,0.5,0,0,0,0,0,0
BC10,reduced_sown,May,SE,Berteroa incana,1,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Bromus sterilis,3,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Calamagrostis,2,0,0,0,0,0,0
BC10,reduced_sown,May,SE,Carduus nutans,8,0,0,1,0,0,0
BC10,reduced_sown,May,SE,Carex,0.5,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Centaurea jacea,6,0,0,0,0,0,0
BC10,reduced_sown,May,SE,Centaurea stoebe,13,0,0,0,0,0,0
BC10,reduced_sown,May,SE,Cerastium glomeratum,0.5,0,0,0,0,1,0
BC10,reduced_sown,May,SE,Cerastium semidecandrum,0.2,0,0,0,0,1,0
BC10,reduced_sown,May,SE,Dactylis glomerata,0.3,0,0,0,1,1,0
BC10,reduced_sown,May,SE,Echium vulgare,2,0,0,0,0,0,0
BC10,reduced_sown,May,SE,Festuca arundinacea,5,0,0,0,1,1,0
BC10,reduced_sown,May,SE,Festuca rubra,2,0,0,0,1,1,0
BC10,reduced_sown,May,SE,Leucanthemum vulgare,3,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Malva,3,0,0,0,0,0,0
BC10,reduced_sown,May,SE,Medicago lupulina,0.5,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Medicago sativa,30,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Myosotis ramosissima,0.01,0,0,0,0,1,0
BC10,reduced_sown,May,SE,Plantago lanceolata,10,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Poa compressa,4,0,0,0,1,1,0
BC10,reduced_sown,May,SE,Poa pratensis,1,0,0,0,1,1,0
BC10,reduced_sown,May,SE,Potentilla argentea,3,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Potentilla verna,2,0,0,0,0,1,0
BC10,reduced_sown,May,SE,Salvia pratensis,3,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Saponaria officinalis,1,0,0,0,0,0,0
BC10,reduced_sown,May,SE,Sedum acre,3,0,0,0,0,0,0
BC10,reduced_sown,May,SE,Trifolium dubium,0.5,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Trifolium pratensis,5,0,0,0,1,0,0
BC10,reduced_sown,May,SE,Veronica arvensis,0.1,0,0,0,1,1,0
BC10,reduced_sown,May,SE,Vicia sativa,2,0,0,0,0,1,0
BC10,reduced_sown,September,NW,Achillea millefolium,30,0,0,0,1,1,0
BC10,reduced_sown,September,NW,Agrostis capillaris,1,0,0,0,0,1,0
BC10,reduced_sown,September,NW,Arctium tomentosum,0.5,0,0,0,0,0,0
BC10,reduced_sown,September,NW,Artemisia vulgaris,8,0,0,0,0,0,0
BC10,reduced_sown,September,NW,Berteroa incana,2,0,0,0,1,1,0
BC10,reduced_sown,September,NW,Centaurea jacea,35,0,0,0,1,1,0
BC10,reduced_sown,September,NW,Crepis biennis,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,NW,Dactylis glomerata,0.5,0,0,0,0,0,0
BC10,reduced_sown,September,NW,Daucus carota,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,NW,Echium vulgare,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,NW,Festuca arundinacea,0.5,0,0,0,0,0,0
BC10,reduced_sown,September,NW,Festuca rubra,3,0,0,0,0,0,0
BC10,reduced_sown,September,NW,Helianthus tuberosus,2,0,0,0,0,0,0
BC10,reduced_sown,September,NW,Leucanthemum vulgare,4,0,0,0,0,0,0
BC10,reduced_sown,September,NW,Lolium perenne,0.5,0,0,0,0,0,0
BC10,reduced_sown,September,NW,Medicago sativa,1,0,0,0,1,1,0
BC10,reduced_sown,September,NW,Melilotus albus,0.5,0,0,0,1,1,0
BC10,reduced_sown,September,NW,Plantago lanceolata,7,0,0,0,0,1,0
BC10,reduced_sown,September,NW,Poa compressa,0.5,0,0,0,0,1,0
BC10,reduced_sown,September,NW,Potentilla argentea,0.5,0,0,0,0,1,0
BC10,reduced_sown,September,NW,Solidago canadensis,3,0,0,0,0,0,0
BC10,reduced_sown,September,NW,Trifolium pratensis,2,0,0,0,2,2,0
BC10,reduced_sown,September,NW,Veronica arvensis,0.01,1,0,0,0,0,0
BC10,reduced_sown,September,NW,Vicia sativa,0.5,0,0,0,0,0,0
BC10,reduced_sown,September,SE,Achillea millefolium,20,0,0,0,1,1,0
BC10,reduced_sown,September,SE,Agrostis capillaris,1,0,0,0,0,1,0
BC10,reduced_sown,September,SE,Berteroa incana,2,0,0,0,1,1,0
BC10,reduced_sown,September,SE,Bromus sterilis,0.01,1,0,0,0,0,0
BC10,reduced_sown,September,SE,Calamagrostis,0.1,0,0,0,0,0,0
BC10,reduced_sown,September,SE,Carduus nutans,5,0,0,0,1,1,0
BC10,reduced_sown,September,SE,Carex,0.5,0,0,0,0,0,0
BC10,reduced_sown,September,SE,Centaurea jacea,8,0,0,0,1,1,0
BC10,reduced_sown,September,SE,Centaurea stoebe,3,0,0,0,0,0,0
BC10,reduced_sown,September,SE,Dactylis glomerata,0.5,0,0,0,0,0,0
BC10,reduced_sown,September,SE,Echium vulgare,2,0,0,0,0,0,0
BC10,reduced_sown,September,SE,Festuca arundinacea,0.3,0,0,0,0,0,0
BC10,reduced_sown,September,SE,Festuca rubra,3,0,0,0,0,0,0
BC10,reduced_sown,September,SE,Leucanthemum vulgare,3,0,0,0,0,0,0
BC10,reduced_sown,September,SE,Malva,4,0,0,0,1,1,0
BC10,reduced_sown,September,SE,Medicago sativa,14,0,0,0,1,1,0
BC10,reduced_sown,September,SE,Plantago lanceolata,7,0,0,0,0,1,0
BC10,reduced_sown,September,SE,Poa compressa,0.1,0,0,0,0,1,0
BC10,reduced_sown,September,SE,Potentilla argentea,3,0,0,0,0,1,0
BC10,reduced_sown,September,SE,Potentilla verna,6,0,0,0,0,1,0
BC10,reduced_sown,September,SE,Salvia pratensis,8,0,0,0,0,0,0
BC10,reduced_sown,September,SE,Saponaria officinalis,1,0,0,0,0,0,0
BC10,reduced_sown,September,SE,Sedum acre,5,0,0,0,0,0,0
BC10,reduced_sown,September,SE,Trifolium pratensis,8,0,0,0,2,2,0
BC10,reduced_sown,September,SE,Veronica arvensis,0.01,1,0,0,0,0,0
BC10,reduced_sown,September,SE,Vicia sativa,0.1,0,0,0,0,0,0
BC11,regular,July,NW,Achillea millefolium,20,0,0,0,0,0,0
BC11,regular,July,NW,Agrostis capillaris,0.1,0,0,0,0,0,0
BC11,regular,July,NW,Bellis perennis,3,0,0,0,1,0,0
BC11,regular,July,NW,Carex hirta,1,0,0,0,0,0,0
BC11,regular,July,NW,Cerastium holosteoides,1,0,0,0,1,0,0
BC11,regular,July,NW,Festuca rubra,3,0,0,0,0,0,0
BC11,regular,July,NW,Geranium molle,0.1,0,0,0,1,0,0
BC11,regular,July,NW,Leontodon autumnalis,2,0,0,0,1,0,0
BC11,regular,July,NW,Lolium perenne,50,0,0,0,0,1,0
BC11,regular,July,NW,Plantago lanceolata,2,0,0,0,1,1,0
BC11,regular,July,NW,Poa pratensis,0.5,0,0,0,0,0,0
BC11,regular,July,NW,Trifolium repens,35,0,0,0,1,0,0
BC11,regular,July,NW,Veronica arvensis,0.01,1,0,0,0,0,0
BC11,regular,July,NW,Veronica serpyllifolia,0.2,0,0,0,1,0,0
BC11,regular,July,SE,Achillea millefolium,2,0,0,0,0,0,0
BC11,regular,July,SE,Agrostis capillaris,0.5,0,0,0,0,0,0
BC11,regular,July,SE,Bellis perennis,7,0,0,0,1,0,0
BC11,regular,July,SE,Cerastium holosteoides,2,0,0,0,1,0,0
BC11,regular,July,SE,Festuca rubra,5,0,0,0,0,0,0
BC11,regular,July,SE,Geranium molle,0.3,0,0,0,1,0,0
BC11,regular,July,SE,Leontodon autumnalis,2,0,0,0,1,0,0
BC11,regular,July,SE,Lolium perenne,40,0,0,0,0,1,0
BC11,regular,July,SE,Plantago lanceolata,7,0,0,0,1,1,0
BC11,regular,July,SE,Poa compressa,1,0,0,0,0,0,0
BC11,regular,July,SE,Trifolium dubium,0.1,0,0,0,1,0,0
BC11,regular,July,SE,Trifolium pratensis,3,0,0,0,1,0,0
BC11,regular,July,SE,Trifolium repens,45,0,0,0,1,0,0
BC11,regular,July,SE,Veronica serpyllifolia,2,0,0,0,1,0,0
BC11,regular,March,NW,Achillea millefolium,1,0,0,0,0,0,0
BC11,regular,March,NW,Bellis perennis,1,0,0,0,1,0,0
BC11,regular,March,NW,Cerastium holosteoides,2,0,0,0,0,0,0
BC11,regular,March,NW,Cerastium semidecandrum,0.01,1,0,0,0,0,0
BC11,regular,March,NW,Festuca rubra,5,0,0,0,0,0,0
BC11,regular,March,NW,Geranium molle,0.01,0,0,0,0,0,0
BC11,regular,March,NW,Leontodon autumnalis,0.1,0,0,0,0,0,0
BC11,regular,March,NW,Lolium perenne,30,0,0,0,0,0,0
BC11,regular,March,NW,Plantago lanceolata,0.5,0,0,0,0,0,0
BC11,regular,March,NW,Trifolium repens,10,0,0,0,0,0,0
BC11,regular,March,NW,Veronica arvensis,0.01,1,0,0,0,0,0
BC11,regular,March,NW,Veronica serpyllifolia,3,0,0,0,0,0,0
BC11,regular,March,SE,Achillea millefolium,0.1,0,0,0,0,0,0
BC11,regular,March,SE,Bellis perennis,1,0,0,0,1,0,0
BC11,regular,March,SE,Cerastium holosteoides,2,0,0,0,0,0,0
BC11,regular,March,SE,Festuca rubra,7,0,0,0,0,0,0
BC11,regular,March,SE,Geranium molle,0.1,0,0,0,0,0,0
BC11,regular,March,SE,Leontodon autumnalis,0.5,0,0,0,0,0,0
BC11,regular,March,SE,Lolium perenne,25,0,0,0,0,0,0
BC11,regular,March,SE,Trifolium pratensis,0.5,0,0,0,0,0,0
BC11,regular,March,SE,Trifolium repens,15,0,0,0,0,0,0
BC11,regular,March,SE,Veronica arvensis,0.01,1,0,0,0,0,0
BC11,regular,March,SE,Veronica serpyllifolia,1,0,0,0,0,0,0
BC11,regular,May,NW,Achillea millefolium,8,0,0,0,0,0,0
BC11,regular,May,NW,Agrostis capillaris,0.5,0,0,0,1,0,0
BC11,regular,May,NW,Arenaria serpyllifolia,0.1,0,0,0,0,1,0
BC11,regular,May,NW,Bellis perennis,3,0,0,0,1,0,0
BC11,regular,May,NW,Carex hirta,0.2,0,0,0,1,0,0
BC11,regular,May,NW,Cerastium holosteoides,3,0,0,0,1,0,0
BC11,regular,May,NW,Cerastium semidecandrum,0.5,0,0,0,0,1,0
BC11,regular,May,NW,Festuca rubra,5,0,0,0,1,1,0
BC11,regular,May,NW,Geranium molle,1,0,0,0,1,0,0
BC11,regular,May,NW,Leontodon autumnalis,0.5,0,0,0,0,0,0
BC11,regular,May,NW,Lolium perenne,30,0,0,0,1,0,0
BC11,regular,May,NW,Plantago lanceolata,2,0,0,0,0,0,0
BC11,regular,May,NW,Poa pratensis,0.5,0,0,0,1,1,0
BC11,regular,May,NW,Trifolium repens,40,0,0,0,1,0,0
BC11,regular,May,NW,Veronica arvensis,0.2,0,0,0,1,1,0
BC11,regular,May,NW,Veronica serpyllifolia,0.5,0,0,0,1,1,0
BC11,regular,May,SE,Achillea millefolium,5,0,0,0,0,0,0
BC11,regular,May,SE,Agrostis capillaris,0.1,0,0,0,1,0,0
BC11,regular,May,SE,Bellis perennis,5,0,0,0,1,0,0
BC11,regular,May,SE,Cerastium holosteoides,4,0,0,0,1,0,0
BC11,regular,May,SE,Festuca rubra,10,0,0,0,1,1,0
BC11,regular,May,SE,Geranium molle,1,0,0,0,1,0,0
BC11,regular,May,SE,Leontodon autumnalis,1,0,0,0,0,0,0
BC11,regular,May,SE,Lolium perenne,25,0,0,0,1,0,0
BC11,regular,May,SE,Plantago lanceolata,10,0,0,0,0,0,0
BC11,regular,May,SE,Poa compressa,0.1,0,0,0,1,0,0
BC11,regular,May,SE,Taraxacum,0.1,0,0,0,0,0,0
BC11,regular,May,SE,Trifolium dubium,0.2,0,0,0,1,0,0
BC11,regular,May,SE,Trifolium pratensis,5,0,0,0,0,0,0
BC11,regular,May,SE,Trifolium repens,30,0,0,0,1,0,0
BC11,regular,May,SE,Veronica arvensis,0.5,0,0,0,1,1,0
BC11,regular,May,SE,Veronica serpyllifolia,1,0,0,0,1,1,0
BC11,regular,September,NW,Achillea millefolium,10,0,0,0,1,0,0
BC11,regular,September,NW,Agrostis capillaris,0.1,0,0,0,0,0,0
BC11,regular,September,NW,Arenaria serpyllifolia,0.1,1,0,0,0,0,0
BC11,regular,September,NW,Bellis perennis,3,0,0,0,1,1,0
BC11,regular,September,NW,Cerastium holosteoides,0.5,0,0,0,1,1,0
BC11,regular,September,NW,Cerastium semidecandrum,0.3,1,0,0,0,0,0
BC11,regular,September,NW,Festuca rubra,10,0,0,0,0,0,0
BC11,regular,September,NW,Geranium molle,0.5,0,0,0,0,0,0
BC11,regular,September,NW,Leontodon autumnalis,1,0,0,0,0,0,0
BC11,regular,September,NW,Lolium perenne,40,0,0,0,0,1,0
BC11,regular,September,NW,Plantago lanceolata,2,0,0,0,0,0,0
BC11,regular,September,NW,Poa pratensis,0.1,0,0,0,0,0,0
BC11,regular,September,NW,Trifolium repens,30,0,0,0,0,1,0
BC11,regular,September,NW,Veronica arvensis,0.1,1,0,0,0,0,0
BC11,regular,September,NW,Veronica serpyllifolia,0.2,0,0,0,1,1,0
BC11,regular,September,SE,Achillea millefolium,3,0,0,0,1,0,0
BC11,regular,September,SE,Agrostis capillaris,0.1,0,0,0,0,0,0
BC11,regular,September,SE,Bellis perennis,15,0,0,0,1,1,0
BC11,regular,September,SE,Cerastium holosteoides,3,0,0,0,1,1,0
BC11,regular,September,SE,Cerastium semidecandrum,2,1,0,0,0,0,0
BC11,regular,September,SE,Festuca rubra,10,0,0,0,0,0,0
BC11,regular,September,SE,Leontodon autumnalis,2,0,0,0,0,0,0
BC11,regular,September,SE,Lolium perenne,40,0,0,0,0,1,0
BC11,regular,September,SE,Plantago lanceolata,6,0,0,0,0,0,0
BC11,regular,September,SE,Trifolium dubium,2,0,0,0,0,0,0
BC11,regular,September,SE,Trifolium pratensis,3,0,0,0,1,1,0
BC11,regular,September,SE,Trifolium repens,40,0,0,0,0,1,0
BC11,regular,September,SE,Veronica serpyllifolia,4,0,0,0,1,1,0
BC12,reduced,July,NW,Acer seedling,0.2,1,0,0,0,0,0
BC12,reduced,July,NW,Aegopodium podagraria,4,0,0,0,0,0,0
BC12,reduced,July,NW,Agrostis capillaris,5,0,0,0,0,0,0
BC12,reduced,July,NW,Carex muricata,0.1,0,0,0,0,0,0
BC12,reduced,July,NW,Cerastium holosteoides,0.05,0,0,0,0,0,0
BC12,reduced,July,NW,Dactylis glomerata,10,0,0,0,0,0,0
BC12,reduced,July,NW,Daucus carota,0.1,0,0,1,0,0,0
BC12,reduced,July,NW,Festuca rubra,30,0,0,0,0,0,0
BC12,reduced,July,NW,Hypericum perforatum,5,0,0,0,0,0,0
BC12,reduced,July,NW,Leucanthemum vulgare,9,0,0,0,0,0,0
BC12,reduced,July,NW,Lolium perenne,2,0,0,0,0,0,0
BC12,reduced,July,NW,Plantago lanceolata,1,0,0,0,1,0,0
BC12,reduced,July,NW,Poa pratensis,2,0,0,0,0,0,0
BC12,reduced,July,NW,Taraxacum,6,0,0,0,0,0,0
BC12,reduced,July,NW,Trifolium pratensis,5,0,0,0,1,0,0
BC12,reduced,July,NW,Trifolium repens,6,0,0,0,1,0,0
BC12,reduced,July,NW,Vicia hirsuta,0.1,0,0,0,0,0,0
BC12,reduced,July,NW,Vicia sativa,0.5,0,0,0,0,0,0
BC12,reduced,July,SE,Achillea millefolium,1,0,0,0,0,0,0
BC12,reduced,July,SE,Agrostis capillaris,2,0,0,0,0,0,0
BC12,reduced,July,SE,Cerastium holosteoides,0.1,0,0,0,0,0,0
BC12,reduced,July,SE,Daucus carota,0.5,0,0,1,0,0,0
BC12,reduced,July,SE,Elymus repens,0.5,0,0,0,0,0,0
BC12,reduced,July,SE,Festuca rubra,20,0,0,0,0,0,0
BC12,reduced,July,SE,Geum urbanum,0.01,0,0,0,0,0,0
BC12,reduced,July,SE,Lolium perenne,0.5,0,0,0,0,0,0
BC12,reduced,July,SE,Medicago lupulina,2,0,0,0,1,0,0
BC12,reduced,July,SE,Plantago lanceolata,0.2,0,0,0,1,0,0
BC12,reduced,July,SE,Poa compressa,0.1,0,0,0,0,0,0
BC12,reduced,July,SE,Poa pratensis,0.5,0,0,0,0,0,0
BC12,reduced,July,SE,Taraxacum,5,0,0,0,0,0,0
BC12,reduced,July,SE,Trifolium pratensis,15,0,0,0,1,0,0
BC12,reduced,July,SE,Trifolium repens,3,0,0,0,1,0,0
BC12,reduced,July,SE,Vicia sativa,0.5,0,0,0,0,0,0
BC12,reduced,March,NW,Acer seedling,0.1,1,0,0,0,0,0
BC12,reduced,March,NW,Aegopodium podagraria,0.01,0,0,0,0,0,0
BC12,reduced,March,NW,Agrostis capillaris,10,0,0,0,0,0,0
BC12,reduced,March,NW,Cerastium holosteoides,0.5,0,0,0,0,0,0
BC12,reduced,March,NW,Crocus,0.01,0,0,0,1,0,0
BC12,reduced,March,NW,Dactylis glomerata,3,0,0,0,0,0,0
BC12,reduced,March,NW,Festuca rubra,20,0,0,0,0,0,0
BC12,reduced,March,NW,Hypericum perforatum,0.1,0,0,0,0,0,0
BC12,reduced,March,NW,Leucanthemum vulgare,3,0,0,0,0,0,0
BC12,reduced,March,NW,Lolium perenne,0.5,0,0,0,0,0,0
BC12,reduced,March,NW,Plantago lanceolata,0.5,0,0,0,0,0,0
BC12,reduced,March,NW,Poa pratensis,1,0,0,0,0,0,0
BC12,reduced,March,NW,Taraxacum,3,0,0,1,0,0,0
BC12,reduced,March,NW,Trifolium pratensis,3,0,0,0,0,0,0
BC12,reduced,March,NW,Trifolium repens,0.01,0,0,0,0,0,0
BC12,reduced,March,NW,Veronica chamaedrys,0.01,0,0,0,0,0,0
BC12,reduced,March,NW,Vicia sativa,2,0,0,0,0,0,0
BC12,reduced,March,SE,Acer seedling,0.05,1,0,0,0,0,0
BC12,reduced,March,SE,Achillea millefolium,0.1,0,0,0,0,0,0
BC12,reduced,March,SE,Agrostis capillaris,5,0,0,0,0,0,0
BC12,reduced,March,SE,Cerastium holosteoides,0.1,0,0,0,0,0,0
BC12,reduced,March,SE,Daucus carota,1,0,0,0,0,0,0
BC12,reduced,March,SE,Elymus repens,0.5,0,0,0,0,0,0
BC12,reduced,March,SE,Festuca rubra,25,0,0,0,0,0,0
BC12,reduced,March,SE,Geum urbanum,0.1,0,0,0,0,0,0
BC12,reduced,March,SE,Medicago lupulina,0.5,0,0,0,0,0,0
BC12,reduced,March,SE,Poa pratensis,1,0,0,0,0,0,0
BC12,reduced,March,SE,Taraxacum,6,0,0,1,0,0,0
BC12,reduced,March,SE,Trifolium pratensis,5,0,0,0,0,0,0
BC12,reduced,March,SE,Trifolium repens,1,0,0,0,0,0,0
BC12,reduced,March,SE,Vicia sativa,0.1,0,0,0,0,0,0
BC12,reduced,May,NW,Acer seedling,2,1,0,0,0,0,0
BC12,reduced,May,NW,Aegopodium podagraria,10,0,0,0,0,0,0
BC12,reduced,May,NW,Agrostis capillaris,3,0,0,0,1,0,0
BC12,reduced,May,NW,Arenaria serpyllifolia,0.1,0,0,0,0,1,0
BC12,reduced,May,NW,Carex muricata,0.5,0,0,0,1,0,0
BC12,reduced,May,NW,Cerastium holosteoides,3,0,0,0,1,0,0
BC12,reduced,May,NW,Dactylis glomerata,12,0,0,0,1,1,0
BC12,reduced,May,NW,Daucus carota,0.1,0,0,0,0,0,0
BC12,reduced,May,NW,Erigeron annuus,1,0,0,0,0,0,0
BC12,reduced,May,NW,Festuca rubra,35,0,0,0,1,1,0
BC12,reduced,May,NW,Hypericum perforatum,4,0,0,0,0,0,0
BC12,reduced,May,NW,Leucanthemum vulgare,5,0,0,0,1,0,0
BC12,reduced,May,NW,Lolium perenne,0.5,0,0,0,1,0,0
BC12,reduced,May,NW,Plantago lanceolata,1,0,0,0,0,0,0
BC12,reduced,May,NW,Poa pratensis,1,0,0,0,1,1,0
BC12,reduced,May,NW,Quercus robur,1,0,1,0,0,0,0
BC12,reduced,May,NW,Rosette sp.,0.1,0,0,0,0,0,0
BC12,reduced,May,NW,Taraxacum,7,0,0,0,0,1,0
BC12,reduced,May,NW,Trifolium pratensis,10,0,0,0,1,0,0
BC12,reduced,May,NW,Trifolium repens,1,0,0,0,1,0,0
BC12,reduced,May,NW,Veronica arvensis,0.01,0,0,0,0,1,0
BC12,reduced,May,NW,Veronica serpyllifolia,0.2,0,0,0,0,0,0
BC12,reduced,May,NW,Vicia hirsuta,1,0,0,0,1,1,0
BC12,reduced,May,NW,Vicia sativa,4,0,0,0,1,1,0
BC12,reduced,May,SE,Acer seedling,5,1,0,0,0,0,0
BC12,reduced,May,SE,Achillea millefolium,2,0,0,0,0,0,0
BC12,reduced,May,SE,Agrostis capillaris,5,0,0,0,1,0,0
BC12,reduced,May,SE,Cerastium holosteoides,3,0,0,0,1,0,0
BC12,reduced,May,SE,Daucus carota,2,0,0,0,0,0,0
BC12,reduced,May,SE,Elymus repens,0.5,0,0,0,0,0,0
BC12,reduced,May,SE,Festuca rubra,30,0,0,0,1,1,0
BC12,reduced,May,SE,Geum urbanum,0.01,0,0,0,0,0,0
BC12,reduced,May,SE,Lolium perenne,0.5,0,0,0,1,0,0
BC12,reduced,May,SE,Lotus corniculatus,0.01,0,0,0,1,0,0
BC12,reduced,May,SE,Medicago lupulina,2,0,0,0,1,0,0
BC12,reduced,May,SE,Poa compressa,0.1,0,0,0,1,0,0
BC12,reduced,May,SE,Poa pratensis,2,0,0,0,1,1,0
BC12,reduced,May,SE,Taraxacum,5,0,0,0,0,1,0
BC12,reduced,May,SE,Trifolium pratensis,25,0,0,0,1,0,0
BC12,reduced,May,SE,Trifolium repens,2,0,0,0,1,0,0
BC12,reduced,May,SE,Ulmus seedling,0.1,1,0,0,0,0,0
BC12,reduced,May,SE,Vicia hirsuta,3,0,0,0,1,1,0
BC12,reduced,May,SE,Vicia sativa,10,0,0,0,1,1,0
BC12,reduced,September,NW,Aegopodium podagraria,5,0,0,0,0,0,0
BC12,reduced,September,NW,Agrostis capillaris,3,0,0,0,0,0,0
